case:concept:name,concept:name,org:resource,enabled:timestamp,start:timestamp,time:timestamp,target_utilization_bin,full_ratio,process_flow_type,target_demand,target_utilization,target_area,n_stops,n_receives,target_rank,gate_demand,rmg_demand,n_deliveries,rmg_utilization,mt_utilization,has_hazardous,target_rank_group,gate_utilization,has_reefer,primary_target_area,vc_utilization,target_demand_bin,vc_demand,mt_demand,n_containers,visit_complexity
case_16143,LL_delivery,LL,2026-04-30 05:57:00,2026-04-30 06:00:00,2026-04-30 06:18:00,medium,0.333,mixed,0.63,0.51,T16,2,1,9.0,23.17,19.07,2,0.44,0.8518,0,mid,0.5,0,T16,0.34,low,1.63,12.0,3,10
case_16151,Gate In,Res.GateIn,2026-04-30 06:00:00,2026-04-30 06:00:00,2026-04-30 06:00:00,medium,1.0,receive,10.43,0.61,T16,1,1,7.0,197.32,153.32,0,0.5293,0.8507,0,mid,0.5693,0,T16,0.42,high,20.73,39.72,1,5
case_16150,LL_delivery,LL,2026-04-30 05:59:00,2026-04-30 06:00:00,2026-04-30 06:11:00,medium,1.0,delivery,9.13,0.5613,T25,1,0,12.0,184.27,141.2,1,0.5313,0.7313,0,low,0.5413,1,T25,0.4187,high,25.87,40.4,1,6
case_16152,Gate In,Res.GateIn,2026-04-30 06:00:00,2026-04-30 06:00:00,2026-04-30 06:00:00,very_high,0.0,delivery,39.5,0.8625,MT,1,0,,166.5,112.5,1,0.4538,0.8625,0,non_rmg,0.51,0,MT,0.35,very_high,35.5,39.5,1,2
case_16153,Gate In,Res.GateIn,2026-04-30 06:00:00,2026-04-30 06:00:00,2026-04-30 06:00:00,low,1.0,delivery,12.7,0.3684,VC,1,0,,162.35,136.4,1,0.52,0.8784,0,non_rmg,0.5584,0,VC,0.3684,very_high,12.7,24.2,1,4
case_16080,Gate Out,Res.GateOut,2026-04-30 05:50:00,2026-04-30 06:00:00,2026-04-30 06:00:00,high,0.0,delivery,8.67,0.6808,T20,1,0,3.0,168.0,124.0,1,0.5008,0.8392,0,top_3,0.56,0,T20,0.5,high,30.0,24.67,1,2
case_16142,RMG_mixed,T27,2026-04-30 05:57:00,2026-04-30 06:01:00,2026-04-30 06:35:00,high,0.5,delivery,7.0,0.6835,T23,1,0,7.0,164.1,148.2,2,0.56,0.91,0,mid,0.6,0,T23,0.42,medium,14.9,14.5,2,6
case_16144,RMG_receive,T10,2026-04-30 05:57:00,2026-04-30 06:01:00,2026-04-30 06:08:00,very_high,1.0,receive,7.25,0.78,T21,1,1,1.0,172.67,142.83,0,0.614,0.8679,0,top_3,0.634,0,T21,0.49,high,28.0,27.17,1,5
case_16154,Gate In,Res.GateIn,2026-04-30 06:01:00,2026-04-30 06:01:00,2026-04-30 06:01:00,low,1.0,receive,26.0,0.48,VC,1,1,,118.33,86.0,0,0.5833,0.8567,0,non_rmg,0.6133,0,VC,0.48,very_high,26.0,10.67,1,4
case_16116,Gate Out,Res.GateOut,2026-04-30 05:48:00,2026-04-30 06:02:00,2026-04-30 06:02:00,low,1.0,delivery,11.58,0.4603,VC,1,0,,125.3,116.88,1,0.59,0.7406,0,non_rmg,0.6,0,VC,0.4603,very_high,11.58,1.88,1,3
case_16149,LL_delivery,LL,2026-04-30 05:59:00,2026-04-30 06:02:00,2026-04-30 06:04:00,high,1.0,receive,6.47,0.6659,T19,1,1,7.0,139.67,122.0,0,0.52,0.7518,0,mid,0.55,0,T19,0.4659,medium,20.1,22.63,1,5
case_16155,Gate In,Res.GateIn,2026-04-30 06:02:00,2026-04-30 06:02:00,2026-04-30 06:02:00,very_high,1.0,delivery,8.83,0.7428,T21,1,0,1.0,169.73,115.0,1,0.53,0.7412,0,top_3,0.5556,0,T21,0.4756,high,32.97,23.23,1,4
case_16120,Gate Out,Res.GateOut,2026-04-30 05:59:00,2026-04-30 06:03:00,2026-04-30 06:03:00,high,1.0,receive,12.67,0.6626,T14,1,1,11.0,165.83,127.5,0,0.58,0.8674,0,low,0.61,0,T14,0.4426,very_high,16.9,29.8,1,4
case_16128,RMG_receive,T23,2026-04-30 05:53:00,2026-04-30 06:03:00,2026-04-30 06:09:00,high,1.0,receive,7.0,0.67,T11,1,1,10.0,143.0,100.27,0,0.5702,0.8403,0,mid,0.6002,0,T11,0.45,medium,16.73,34.4,1,5
case_16141,RMG_delivery,T20,2026-04-30 05:57:00,2026-04-30 06:03:00,2026-04-30 06:56:00,very_high,0.0,delivery,31.0,0.8175,MT,1,0,,198.0,127.0,1,0.6325,0.8175,0,non_rmg,0.65,0,MT,0.53,very_high,31.0,31.0,1,3
case_16145,RMG_receive,T13,2026-04-30 05:58:00,2026-04-30 06:03:00,2026-04-30 06:08:00,low,0.0,delivery,6.87,0.4253,T06,1,0,12.0,140.67,125.0,1,0.52,0.7523,0,low,0.55,0,T06,0.4662,medium,20.4,22.53,1,2
case_16074,Gate Out,Res.GateOut,2026-04-30 05:55:00,2026-04-30 06:03:00,2026-04-30 06:03:00,high,1.0,delivery,13.5,0.6776,T19,1,0,8.0,182.65,149.2,1,0.52,0.78,0,mid,0.56,0,T19,0.4771,very_high,34.15,0.0,1,4
case_16090,Gate Out,Res.GateOut,2026-04-30 05:56:00,2026-04-30 06:03:00,2026-04-30 06:03:00,low,1.0,delivery,30.98,0.4753,VC,1,0,,167.87,115.0,1,0.53,0.7406,0,non_rmg,0.5553,0,VC,0.4753,very_high,30.98,23.12,1,4
case_16154,RMG_delivery,T12,2026-04-30 06:01:00,2026-04-30 06:04:00,2026-04-30 06:06:00,low,1.0,receive,26.0,0.48,VC,1,1,,118.33,86.0,0,0.5833,0.8567,0,non_rmg,0.6133,0,VC,0.48,very_high,26.0,10.67,1,4
case_16117,Gate Out,Res.GateOut,2026-04-30 05:57:00,2026-04-30 06:05:00,2026-04-30 06:05:00,high,1.0,delivery,4.3,0.6719,T12,1,0,11.0,51.37,36.17,1,0.61,0.87,0,low,0.63,0,T12,0.47,low,9.53,11.07,1,3
case_16153,RMG_receive,T18,2026-04-30 06:00:00,2026-04-30 06:05:00,2026-04-30 06:20:00,low,1.0,delivery,12.7,0.3684,VC,1,0,,162.35,136.4,1,0.52,0.8784,0,non_rmg,0.5584,0,VC,0.3684,very_high,12.7,24.2,1,4
case_16147,RMG_receive,T27,2026-04-30 05:58:00,2026-04-30 06:06:00,2026-04-30 06:14:00,high,1.0,receive,9.0,0.7129,T26,1,1,4.0,161.67,121.17,0,0.58,0.8971,0,mid,0.61,0,T26,0.4471,high,21.17,22.33,1,5
case_16132,Gate Out,Res.GateOut,2026-04-30 06:00:00,2026-04-30 06:07:00,2026-04-30 06:07:00,high,1.0,receive,5.65,0.6611,T18,1,1,3.0,136.1,100.35,0,0.5711,0.8445,0,top_3,0.6055,0,T18,0.4755,medium,11.65,18.35,1,5
case_16113,Gate Out,Res.GateOut,2026-04-30 05:58:00,2026-04-30 06:07:00,2026-04-30 06:07:00,medium,1.0,delivery,2.62,0.6262,T12,1,0,13.0,90.12,102.58,1,0.5731,0.8069,0,low,0.6115,0,T12,0.58,low,28.33,17.7,1,4
case_16047,Gate Out,Res.GateOut,2026-04-30 05:50:00,2026-04-30 06:08:00,2026-04-30 06:08:00,very_high,0.0,delivery,50.75,0.8644,MT,1,0,,161.75,117.5,1,0.58,0.8644,0,non_rmg,0.61,0,MT,0.4456,very_high,14.25,50.75,1,3
case_16149,Gate Out,Res.GateOut,2026-04-30 06:04:00,2026-04-30 06:08:00,2026-04-30 06:08:00,high,1.0,receive,6.47,0.6659,T19,1,1,7.0,139.67,122.0,0,0.52,0.7518,0,mid,0.55,0,T19,0.4659,medium,20.1,22.63,1,5
case_16114,Gate Out,Res.GateOut,2026-04-30 06:04:00,2026-04-30 06:08:00,2026-04-30 06:08:00,medium,1.0,receive,6.13,0.5805,T12,1,1,10.0,165.33,139.8,0,0.5202,0.8802,0,mid,0.5602,0,T12,0.3702,medium,14.67,20.53,1,5
case_16139,Gate Out,Res.GateOut,2026-04-30 06:05:00,2026-04-30 06:09:00,2026-04-30 06:09:00,medium,1.0,receive,3.98,0.6199,T26,1,1,11.0,76.6,76.57,0,0.54,0.855,0,low,0.5725,0,T26,0.4125,low,6.93,13.9,1,4
case_16151,LL_receive,LL,2026-04-30 06:00:00,2026-04-30 06:09:00,2026-04-30 06:22:00,medium,1.0,receive,10.43,0.61,T16,1,1,7.0,197.32,153.32,0,0.5293,0.8507,0,mid,0.5693,0,T16,0.42,high,20.73,39.72,1,5
case_16134,Gate Out,Res.GateOut,2026-04-30 06:06:00,2026-04-30 06:10:00,2026-04-30 06:10:00,high,1.0,receive,3.9,0.6565,T19,1,1,3.0,112.0,68.8,0,0.5665,0.8468,0,top_3,0.6032,0,T19,0.4732,low,18.0,12.7,1,4
case_16138,Gate Out,Res.GateOut,2026-04-30 06:08:00,2026-04-30 06:10:00,2026-04-30 06:10:00,high,1.0,receive,6.57,0.6739,T14,1,1,3.0,96.17,87.43,0,0.55,0.7461,0,top_3,0.56,0,T14,0.4,medium,11.1,19.87,1,4
case_16152,RMG_receive,T14,2026-04-30 06:00:00,2026-04-30 06:10:00,2026-04-30 07:37:00,very_high,0.0,delivery,39.5,0.8625,MT,1,0,,166.5,112.5,1,0.4538,0.8625,0,non_rmg,0.51,0,MT,0.35,very_high,35.5,39.5,1,2
case_16156,Gate In,Res.GateIn,2026-04-30 06:10:00,2026-04-30 06:10:00,2026-04-30 06:10:00,medium,1.0,receive,0.42,0.6021,T14,1,1,4.0,22.58,16.67,0,0.506,0.8679,0,mid,0.556,0,T14,0.41,low,1.0,8.83,1,5
case_16157,Gate In,Res.GateIn,2026-04-30 06:10:00,2026-04-30 06:10:00,2026-04-30 06:10:00,very_high,1.0,receive,22.85,0.8242,MT,1,1,,169.72,124.37,0,0.56,0.8242,0,non_rmg,0.61,0,MT,0.5742,very_high,31.32,22.85,1,5
case_16158,Gate In,Res.GateIn,2026-04-30 06:10:00,2026-04-30 06:10:00,2026-04-30 06:10:00,medium,1.0,receive,8.0,0.59,T25,1,1,12.0,137.83,100.92,0,0.6035,0.8465,0,low,0.6235,0,T25,0.5,high,12.75,14.42,1,5
case_16159,Gate In,Res.GateIn,2026-04-30 06:10:00,2026-04-30 06:10:00,2026-04-30 06:10:00,low,0.5,mixed,4.87,0.47,T06,2,1,20.0,114.62,73.33,1,0.62,0.8189,0,low,0.64,0,T06,0.5245,medium,9.78,19.0,2,9
case_16144,LL_receive,LL,2026-04-30 06:08:00,2026-04-30 06:11:00,2026-04-30 06:16:00,very_high,1.0,receive,7.25,0.78,T21,1,1,1.0,172.67,142.83,0,0.614,0.8679,0,top_3,0.634,0,T21,0.49,high,28.0,27.17,1,5
case_16160,Gate In,Res.GateIn,2026-04-30 06:11:00,2026-04-30 06:11:00,2026-04-30 06:11:00,medium,1.0,receive,5.73,0.6318,T09,1,1,12.0,158.93,118.93,0,0.58,0.8982,0,low,0.61,0,T09,0.4482,medium,25.2,22.13,1,4
case_16161,Gate In,Res.GateIn,2026-04-30 06:11:00,2026-04-30 06:11:00,2026-04-30 06:11:00,low,1.0,delivery,6.7,0.4462,T08,1,0,21.0,92.55,80.25,1,0.6124,0.8062,0,low,0.6286,0,T08,0.5048,medium,16.05,16.9,1,3
case_16129,Gate Out,Res.GateOut,2026-04-30 06:01:00,2026-04-30 06:12:00,2026-04-30 06:12:00,very_high,1.0,delivery,6.17,0.7256,T24,1,0,5.0,160.37,125.0,1,0.6,0.75,1,mid,0.59,0,T24,0.3944,medium,41.97,21.63,1,5
case_16130,HO2_receive,HO2,2026-04-30 06:02:00,2026-04-30 06:12:00,2026-04-30 06:17:00,very_high,0.0,delivery,28.57,0.8936,MT,1,0,,162.62,137.45,1,0.5318,0.8936,0,non_rmg,0.5718,0,MT,0.3818,very_high,23.3,28.57,1,3
case_16155,RMG_receive,T23,2026-04-30 06:02:00,2026-04-30 06:12:00,2026-04-30 06:35:00,very_high,1.0,delivery,8.83,0.7428,T21,1,0,1.0,169.73,115.0,1,0.53,0.7412,0,top_3,0.5556,0,T21,0.4756,high,32.97,23.23,1,4
case_16157,LL_delivery,LL,2026-04-30 06:10:00,2026-04-30 06:12:00,2026-04-30 06:23:00,very_high,1.0,receive,22.85,0.8242,MT,1,1,,169.72,124.37,0,0.56,0.8242,0,non_rmg,0.61,0,MT,0.5742,very_high,31.32,22.85,1,5
case_16162,Gate In,Res.GateIn,2026-04-30 06:12:00,2026-04-30 06:12:00,2026-04-30 06:12:00,medium,1.0,delivery,8.0,0.6025,T27,1,0,11.0,185.0,152.0,1,0.52,0.78,0,low,0.56,0,T27,0.4775,high,34.0,0.0,1,4
case_16161,LL_delivery,LL,2026-04-30 06:11:00,2026-04-30 06:12:00,2026-04-30 06:21:00,low,1.0,delivery,6.7,0.4462,T08,1,0,21.0,92.55,80.25,1,0.6124,0.8062,0,low,0.6286,0,T08,0.5048,medium,16.05,16.9,1,3
case_16066,Gate Out,Res.GateOut,2026-04-30 05:38:00,2026-04-30 06:12:00,2026-04-30 06:12:00,high,1.0,mixed,8.3,0.6674,T16,1,1,7.0,183.85,135.3,1,0.53,0.7532,0,mid,0.5616,0,T16,0.4816,high,46.55,37.1,2,12
case_16163,Gate In,Res.GateIn,2026-04-30 06:12:00,2026-04-30 06:12:00,2026-04-30 06:12:00,medium,1.0,mixed,3.0,0.5997,T27,1,1,9.0,154.33,98.67,1,0.53,0.7312,0,mid,0.5506,0,T27,0.4706,low,44.23,23.7,2,12
case_16164,Gate In,Res.GateIn,2026-04-30 06:12:00,2026-04-30 06:12:00,2026-04-30 06:12:00,high,1.0,delivery,8.17,0.6734,T14,1,0,3.0,141.27,107.1,1,0.5434,0.74,0,top_3,0.5534,0,T14,0.4066,high,24.07,26.5,1,4
case_16165,Gate In,Res.GateIn,2026-04-30 06:12:00,2026-04-30 06:12:00,2026-04-30 06:12:00,medium,1.0,mixed,9.28,0.58,T13,1,1,8.0,98.78,102.82,1,0.4832,0.8032,0,mid,0.5232,0,T13,0.4068,high,10.83,12.15,2,12
case_16166,Gate In,Res.GateIn,2026-04-30 06:12:00,2026-04-30 06:12:00,2026-04-30 06:12:00,medium,1.0,delivery,6.8,0.5795,T25,1,0,15.0,69.0,55.8,1,0.5995,0.7005,0,low,0.59,0,T25,0.47,medium,6.8,9.4,1,4
case_16078,Gate Out,Res.GateOut,2026-04-30 06:06:00,2026-04-30 06:12:00,2026-04-30 06:12:00,low,1.0,delivery,6.0,0.4416,T07,1,0,17.0,132.73,102.57,1,0.58,0.8472,0,low,0.6072,0,T07,0.48,medium,18.53,16.53,1,3
case_16133,RMG_mixed,T13,2026-04-30 05:53:00,2026-04-30 06:13:00,2026-04-30 06:26:00,medium,1.0,mixed,6.0,0.5606,VC,1,2,,45.75,39.5,2,0.56,0.81,1,non_rmg,0.6,0,VC,0.5606,medium,6.0,11.5,4,24
case_16146,RMG_receive,T24,2026-04-30 05:58:00,2026-04-30 06:13:00,2026-04-30 06:14:00,low,1.0,receive,5.33,0.4467,T12,1,1,22.0,111.33,85.67,0,0.62,0.8133,0,low,0.64,0,T12,0.5217,medium,10.0,18.33,1,5
case_16154,Gate Out,Res.GateOut,2026-04-30 06:06:00,2026-04-30 06:13:00,2026-04-30 06:13:00,low,1.0,receive,26.0,0.48,VC,1,1,,118.33,86.0,0,0.5833,0.8567,0,non_rmg,0.6133,0,VC,0.48,very_high,26.0,10.67,1,4
case_16158,RMG_receive,T12,2026-04-30 06:10:00,2026-04-30 06:13:00,2026-04-30 06:20:00,medium,1.0,receive,8.0,0.59,T25,1,1,12.0,137.83,100.92,0,0.6035,0.8465,0,low,0.6235,0,T25,0.5,high,12.75,14.42,1,5
case_16160,RMG_receive,T22,2026-04-30 06:11:00,2026-04-30 06:13:00,2026-04-30 06:17:00,medium,1.0,receive,5.73,0.6318,T09,1,1,12.0,158.93,118.93,0,0.58,0.8982,0,low,0.61,0,T09,0.4482,medium,25.2,22.13,1,4
case_16162,RMG_delivery,T16,2026-04-30 06:12:00,2026-04-30 06:13:00,2026-04-30 06:29:00,medium,1.0,delivery,8.0,0.6025,T27,1,0,11.0,185.0,152.0,1,0.52,0.78,0,low,0.56,0,T27,0.4775,high,34.0,0.0,1,4
case_16165,RMG_receive,T19,2026-04-30 06:12:00,2026-04-30 06:13:00,2026-04-30 06:23:00,medium,1.0,mixed,9.28,0.58,T13,1,1,8.0,98.78,102.82,1,0.4832,0.8032,0,mid,0.5232,0,T13,0.4068,high,10.83,12.15,2,12
case_16167,Gate In,Res.GateIn,2026-04-30 06:14:00,2026-04-30 06:14:00,2026-04-30 06:14:00,low,0.0,delivery,7.93,0.48,T08,2,0,17.0,197.73,151.67,2,0.5227,0.8827,0,low,0.5627,0,T08,0.3727,high,24.07,40.87,2,4
case_16167,LL_delivery,LL,2026-04-30 06:14:00,2026-04-30 06:14:00,2026-04-30 06:17:00,low,0.0,delivery,7.93,0.48,T08,2,0,17.0,197.73,151.67,2,0.5227,0.8827,0,low,0.5627,0,T08,0.3727,high,24.07,40.87,2,4
case_16126,Gate Out,Res.GateOut,2026-04-30 06:06:00,2026-04-30 06:15:00,2026-04-30 06:15:00,medium,1.0,receive,6.37,0.6367,T27,1,1,12.0,164.05,148.1,0,0.56,0.91,0,low,0.6,0,T27,0.42,medium,14.95,14.42,1,4
case_16156,RMG_receive,T27,2026-04-30 06:10:00,2026-04-30 06:15:00,2026-04-30 06:28:00,medium,1.0,receive,0.42,0.6021,T14,1,1,4.0,22.58,16.67,0,0.506,0.8679,0,mid,0.556,0,T14,0.41,low,1.0,8.83,1,5
case_16168,Gate In,Res.GateIn,2026-04-30 06:15:00,2026-04-30 06:15:00,2026-04-30 06:15:00,high,1.0,receive,7.0,0.6545,T26,1,1,3.0,155.6,116.2,0,0.5422,0.8745,0,top_3,0.5822,0,T26,0.4222,medium,23.8,8.0,1,5
case_16169,Gate In,Res.GateIn,2026-04-30 06:15:00,2026-04-30 06:15:00,2026-04-30 06:15:00,medium,1.0,receive,2.0,0.634,T21,1,1,5.0,28.47,24.47,0,0.5213,0.8513,0,mid,0.5527,0,T21,0.41,low,0.93,5.4,1,5
case_16170,Gate In,Res.GateIn,2026-04-30 06:15:00,2026-04-30 06:15:00,2026-04-30 06:15:00,medium,0.0,delivery,3.0,0.6,T11,2,0,11.0,59.53,42.73,2,0.58,0.7052,0,low,0.5813,0,T11,0.4674,low,9.2,4.5,2,4
case_16171,Gate In,Res.GateIn,2026-04-30 06:15:00,2026-04-30 06:15:00,2026-04-30 06:15:00,high,1.0,delivery,6.3,0.6736,T17,1,0,13.0,81.87,75.33,1,0.6136,0.85,0,low,0.6336,1,T17,0.5108,medium,14.6,12.3,1,6
case_16172,Gate In,Res.GateIn,2026-04-30 06:15:00,2026-04-30 06:15:00,2026-04-30 06:15:00,high,1.0,receive,5.0,0.6671,T14,1,1,7.0,87.65,94.1,0,0.5658,0.8671,0,mid,0.5829,0,T14,0.3558,medium,5.45,5.6,1,5
case_16115,Gate Out,Res.GateOut,2026-04-30 06:02:00,2026-04-30 06:15:00,2026-04-30 06:15:00,very_high,0.0,receive,36.67,0.8783,MT,1,1,,159.0,115.0,0,0.6183,0.8783,0,non_rmg,0.6383,1,MT,0.47,very_high,27.67,36.67,1,6
case_16150,Gate Out,Res.GateOut,2026-04-30 06:11:00,2026-04-30 06:16:00,2026-04-30 06:16:00,medium,1.0,delivery,9.13,0.5613,T25,1,0,12.0,184.27,141.2,1,0.5313,0.7313,0,low,0.5413,1,T25,0.4187,high,25.87,40.4,1,6
case_16166,RMG_delivery,T22,2026-04-30 06:12:00,2026-04-30 06:16:00,2026-04-30 06:18:00,medium,1.0,delivery,6.8,0.5795,T25,1,0,15.0,69.0,55.8,1,0.5995,0.7005,0,low,0.59,0,T25,0.47,medium,6.8,9.4,1,4
case_16173,Gate In,Res.GateIn,2026-04-30 06:16:00,2026-04-30 06:16:00,2026-04-30 06:16:00,low,1.0,delivery,50.9,0.37,VC,1,0,,151.65,93.75,1,0.49,0.8501,0,non_rmg,0.53,0,VC,0.37,very_high,50.9,27.35,1,4
case_16135,RMG_delivery,T13,2026-04-30 05:53:00,2026-04-30 06:17:00,2026-04-30 06:26:00,low,1.0,mixed,26.67,0.49,VC,1,2,,201.4,156.27,1,0.6188,0.8777,0,non_rmg,0.6388,0,VC,0.49,very_high,26.67,22.2,3,15
case_16136,Gate Out,Res.GateOut,2026-04-30 06:11:00,2026-04-30 06:17:00,2026-04-30 06:17:00,high,1.0,receive,5.18,0.6959,T11,1,1,12.0,149.7,117.42,0,0.62,0.877,0,low,0.637,0,T11,0.4841,medium,26.45,19.0,1,4
case_16164,RMG_mixed,T22,2026-04-30 06:12:00,2026-04-30 06:17:00,2026-04-30 06:37:00,high,1.0,delivery,8.17,0.6734,T14,1,0,3.0,141.27,107.1,1,0.5434,0.74,0,top_3,0.5534,0,T14,0.4066,high,24.07,26.5,1,4
case_16107,Gate Out,Res.GateOut,2026-04-30 06:00:00,2026-04-30 06:17:00,2026-04-30 06:17:00,low,1.0,receive,8.67,0.4135,VC,1,1,,132.0,127.0,0,0.54,0.8571,0,non_rmg,0.5735,0,VC,0.4135,high,8.67,9.0,1,5
case_16112,Gate Out,Res.GateOut,2026-04-30 06:06:00,2026-04-30 06:17:00,2026-04-30 06:17:00,low,1.0,receive,5.87,0.3897,T13,1,1,18.0,75.13,85.67,0,0.5707,0.8093,0,low,0.6103,0,T13,0.58,medium,18.67,14.8,1,5
case_16144,LL_delivery,LL,2026-04-30 06:16:00,2026-04-30 06:18:00,2026-04-30 06:25:00,very_high,1.0,receive,7.25,0.78,T21,1,1,1.0,172.67,142.83,0,0.614,0.8679,0,top_3,0.634,0,T21,0.49,high,28.0,27.17,1,5
case_16170,RMG_delivery,T23,2026-04-30 06:15:00,2026-04-30 06:18:00,2026-04-30 06:22:00,medium,0.0,delivery,3.0,0.6,T11,2,0,11.0,59.53,42.73,2,0.58,0.7052,0,low,0.5813,0,T11,0.4674,low,9.2,4.5,2,4
case_16174,Gate In,Res.GateIn,2026-04-30 06:18:00,2026-04-30 06:18:00,2026-04-30 06:18:00,low,1.0,delivery,4.87,0.46,VC,1,0,,24.7,18.77,1,0.6201,0.8799,0,non_rmg,0.64,0,VC,0.46,medium,4.87,6.0,1,4
case_16175,Gate In,Res.GateIn,2026-04-30 06:18:00,2026-04-30 06:18:00,2026-04-30 06:18:00,medium,1.0,delivery,6.3,0.63,T27,1,0,14.0,185.2,147.4,1,0.6208,0.8385,0,low,0.64,0,T27,0.5392,medium,25.4,19.2,1,4
case_16166,Gate Out,Res.GateOut,2026-04-30 06:18:00,2026-04-30 06:19:00,2026-04-30 06:19:00,medium,1.0,delivery,6.8,0.5795,T25,1,0,15.0,69.0,55.8,1,0.5995,0.7005,0,low,0.59,0,T25,0.47,medium,6.8,9.4,1,4
case_16168,HO2_delivery,HO2,2026-04-30 06:15:00,2026-04-30 06:19:00,2026-04-30 06:26:00,high,1.0,receive,7.0,0.6545,T26,1,1,3.0,155.6,116.2,0,0.5422,0.8745,0,top_3,0.5822,0,T26,0.4222,medium,23.8,8.0,1,5
case_16174,LL_delivery,LL,2026-04-30 06:18:00,2026-04-30 06:19:00,2026-04-30 06:28:00,low,1.0,delivery,4.87,0.46,VC,1,0,,24.7,18.77,1,0.6201,0.8799,0,non_rmg,0.64,0,VC,0.46,medium,4.87,6.0,1,4
case_16176,Gate In,Res.GateIn,2026-04-30 06:19:00,2026-04-30 06:19:00,2026-04-30 06:19:00,medium,1.0,receive,5.3,0.5339,T13,1,1,11.0,177.97,139.6,0,0.5239,0.8561,0,low,0.5639,1,T13,0.42,medium,19.83,29.83,1,7
case_16091,Gate Out,Res.GateOut,2026-04-30 05:56:00,2026-04-30 06:19:00,2026-04-30 06:19:00,very_high,0.0,delivery,18.95,0.7618,MT,1,0,,164.85,124.95,1,0.52,0.7618,0,non_rmg,0.5509,0,MT,0.47,very_high,30.7,18.95,1,3
case_16124,Gate Out,Res.GateOut,2026-04-30 06:18:00,2026-04-30 06:21:00,2026-04-30 06:21:00,medium,1.0,receive,4.27,0.55,T13,1,1,12.0,190.07,140.03,0,0.6311,0.8189,0,low,0.65,0,T13,0.53,low,36.67,24.77,1,5
case_16140,Gate Out,Res.GateOut,2026-04-30 06:04:00,2026-04-30 06:21:00,2026-04-30 06:21:00,very_high,1.0,receive,28.62,0.818,MT,1,1,,194.97,131.98,0,0.632,0.818,0,non_rmg,0.65,0,MT,0.53,very_high,33.17,28.62,1,4
case_16163,HO2_receive,HO2,2026-04-30 06:12:00,2026-04-30 06:21:00,2026-04-30 06:41:00,medium,1.0,mixed,3.0,0.5997,T27,1,1,9.0,154.33,98.67,1,0.53,0.7312,0,mid,0.5506,0,T27,0.4706,low,44.23,23.7,2,12
case_16177,Gate In,Res.GateIn,2026-04-30 06:21:00,2026-04-30 06:21:00,2026-04-30 06:21:00,low,1.0,delivery,19.33,0.48,VC,1,0,,120.67,96.33,1,0.5892,0.8683,1,non_rmg,0.6192,0,VC,0.48,very_high,19.33,14.67,1,5
case_16176,RMG_receive,T12,2026-04-30 06:19:00,2026-04-30 06:21:00,2026-04-30 06:27:00,medium,1.0,receive,5.3,0.5339,T13,1,1,11.0,177.97,139.6,0,0.5239,0.8561,0,low,0.5639,1,T13,0.42,medium,19.83,29.83,1,7
case_16178,Gate In,Res.GateIn,2026-04-30 06:21:00,2026-04-30 06:21:00,2026-04-30 06:21:00,low,1.0,receive,8.58,0.339,T07,1,1,19.0,100.67,96.17,0,0.559,0.811,0,low,0.589,0,T07,0.47,high,13.83,8.25,1,5
case_16179,Gate In,Res.GateIn,2026-04-30 06:21:00,2026-04-30 06:21:00,2026-04-30 06:21:00,low,0.0,delivery,21.35,0.4995,VC,1,0,,153.08,112.23,1,0.5489,0.69,0,non_rmg,0.5595,0,VC,0.4995,very_high,21.35,32.38,1,2
case_16180,Gate In,Res.GateIn,2026-04-30 06:21:00,2026-04-30 06:21:00,2026-04-30 06:21:00,medium,1.0,delivery,2.8,0.56,T15,1,0,5.0,149.8,112.8,1,0.46,0.857,0,mid,0.51,0,T15,0.347,low,14.4,27.4,1,4
case_16181,Gate In,Res.GateIn,2026-04-30 06:21:00,2026-04-30 06:21:00,2026-04-30 06:21:00,very_high,1.0,receive,4.08,0.7352,T24,1,1,3.0,140.67,104.5,0,0.5952,0.7748,0,top_3,0.6,0,T24,0.4448,low,24.0,22.5,1,5
case_16088,Gate Out,Res.GateOut,2026-04-30 06:19:00,2026-04-30 06:21:00,2026-04-30 06:21:00,high,1.0,delivery,3.97,0.7063,T19,1,0,9.0,181.13,133.78,1,0.56,0.8263,0,mid,0.61,1,T19,0.5763,low,31.52,23.62,1,6
case_16131,Gate Out,Res.GateOut,2026-04-30 05:54:00,2026-04-30 06:22:00,2026-04-30 06:22:00,low,0.0,delivery,0.97,0.4375,T09,1,0,17.0,28.83,19.0,1,0.5375,0.7825,0,low,0.57,0,T09,0.5025,low,3.0,12.87,1,3
case_16148,RMG_delivery,T13,2026-04-30 05:59:00,2026-04-30 06:22:00,2026-04-30 06:37:00,medium,1.0,receive,6.65,0.5611,T16,1,1,11.0,126.85,119.98,0,0.4855,0.8055,0,low,0.5255,0,T16,0.4045,medium,16.48,9.35,1,5
case_16182,Gate In,Res.GateIn,2026-04-30 06:22:00,2026-04-30 06:22:00,2026-04-30 06:22:00,very_high,1.0,receive,7.8,0.779,T20,1,1,2.0,173.6,122.0,0,0.591,0.779,0,top_3,0.621,0,T20,0.562,high,35.6,27.0,1,5
case_16143,Gate Out,Res.GateOut,2026-04-30 06:18:00,2026-04-30 06:23:00,2026-04-30 06:23:00,medium,0.333,mixed,0.63,0.51,T16,2,1,9.0,23.17,19.07,2,0.44,0.8518,0,mid,0.5,0,T16,0.34,low,1.63,12.0,3,10
