demand_multiplier,metric,n,mean,std,ci95_lo,ci95_hi
1.0,median_rmg_delivery_pre_service_min,10,5.1,0.31622776601683794,4.8737842837201795,5.32621571627982
1.0,p90_rmg_delivery_pre_service_min,10,18.1,0.3162277660168379,17.87378428372018,18.326215716279822
1.0,mean_inter_arrival_min,10,0.8281873567715612,0.006893065142394227,0.8232563550186438,0.8331183585244786
1.0,zero_inter_arrival_share,10,0.5422055782236879,0.0026001504164092394,0.5403455426667471,0.5440656137806287
1.0,arrival_rate_per_elapsed_hour,10,72.45191303851455,0.605848895442154,72.0185148471853,72.8853112298438
1.2,mean_turnaround_min,10,31.632584395260455,0.10322410994904298,31.558742315345732,31.706426475175178
1.2,median_turnaround_min,10,28.0,0.0,28.0,28.0
1.2,p90_turnaround_min,10,53.7,0.48304589153964794,53.35444978558636,54.045550214413645
1.2,mean_rmg_service_min,10,10.943406194594388,0.05321724821681606,10.905336868565733,10.981475520623043
1.2,median_rmg_service_min,10,8.0,0.0,8.0,8.0
1.2,p90_rmg_service_min,10,21.9,0.3162277660168379,21.673784283720178,22.12621571627982
1.2,mean_rmg_pre_service_min,10,7.906970722297688,0.09856735073280319,7.836459887247744,7.977481557347631
1.2,median_rmg_pre_service_min,10,5.0,0.0,5.0,5.0
1.2,p90_rmg_pre_service_min,10,18.2,0.4216370213557839,17.89837904496024,18.50162095503976
1.2,rmg_events,10,14360.8,47.27414139299036,14326.98211648069,14394.617883519308
1.2,rmg_receive_events,10,8044.1,45.40056289420992,8011.6223937986715,8076.577606201329
1.2,mean_rmg_receive_service_min,10,11.346828684411712,0.06705122153008286,11.298863130036398,11.394794238787025
1.2,median_rmg_receive_service_min,10,9.0,0.0,9.0,9.0
1.2,p90_rmg_receive_service_min,10,22.0,0.0,22.0,22.0
1.2,mean_rmg_receive_pre_service_min,10,7.999808017741321,0.09454177269951484,7.932176907738015,8.067439127744628
1.2,median_rmg_receive_pre_service_min,10,5.1,0.31622776601683794,4.8737842837201795,5.32621571627982
1.2,p90_rmg_receive_pre_service_min,10,18.6,0.5163977794943222,18.23059128221082,18.969408717789182
1.2,rmg_delivery_events,10,5340.1,43.68180399205142,5308.851919849029,5371.348080150971
1.2,mean_rmg_delivery_service_min,10,8.865780119721835,0.1306695523523509,8.772304753046486,8.959255486397184
1.2,median_rmg_delivery_service_min,10,6.8,0.4216370213557839,6.498379044960239,7.101620955039761
1.2,p90_rmg_delivery_service_min,10,17.53000000000002,0.5034326612809653,17.16986596906149,17.890134030938547
1.2,mean_rmg_delivery_pre_service_min,10,7.773811548626618,0.1278072561589303,7.682383745300165,7.865239351953071
1.2,median_rmg_delivery_pre_service_min,10,5.0,0.0,5.0,5.0
1.2,p90_rmg_delivery_pre_service_min,10,18.1,0.5676462121975466,17.693930361956397,18.506069638043606
1.2,mean_inter_arrival_min,10,0.7145044994690066,0.005711094301477611,0.7104190287197949,0.7185899702182184
1.2,zero_inter_arrival_share,10,0.6001509138673076,0.0022388718196270445,0.5985493214495543,0.6017525062850608
1.2,arrival_rate_per_elapsed_hour,10,83.97912884690892,0.674239981748363,83.4968066196837,84.46145107413415
1.5,mean_turnaround_min,10,32.20343729040912,0.7096024390259538,31.695818285158275,32.711056295659965
1.5,median_turnaround_min,10,28.1,0.3162277660168379,27.87378428372018,28.326215716279822
1.5,p90_turnaround_min,10,54.8,1.3165611772087666,53.85818886975084,55.741811130249154
1.5,mean_rmg_service_min,10,10.913313113893341,0.047497510864802375,10.879335441479789,10.947290786306894
1.5,median_rmg_service_min,10,8.0,0.0,8.0,8.0
1.5,p90_rmg_service_min,10,22.0,0.0,22.0,22.0
1.5,mean_rmg_pre_service_min,10,8.592614183269195,0.8549571555258721,7.981014677754726,9.204213688783662
1.5,median_rmg_pre_service_min,10,5.2,0.4216370213557839,4.898379044960239,5.501620955039761
1.5,p90_rmg_pre_service_min,10,19.6,1.7763883459298973,18.329248329053243,20.87075167094676
