demand_multiplier,metric,n,mean_delta,std_delta,ci95_delta_lo,ci95_delta_hi,ci_excludes_zero
2.4,mean_rmg_receive_service_min,10,0.049389871313428736,0.13134145055355503,-0.04456614238026143,0.1433458850071189,False
2.4,median_rmg_receive_service_min,10,0.0,0.0,0.0,0.0,False
2.4,p90_rmg_receive_service_min,10,-0.1,0.31622776601683794,-0.3262157162798205,0.12621571627982048,False
2.4,mean_rmg_receive_pre_service_min,10,4.69033948459647,0.30952088445177023,4.468921582361748,4.911757386831193,True
2.4,median_rmg_receive_pre_service_min,10,1.1,0.31622776601683794,0.8737842837201796,1.3262157162798205,True
2.4,p90_rmg_receive_pre_service_min,10,11.2,1.0327955589886444,10.46118256442164,11.93881743557836,True
2.4,rmg_delivery_events,10,-7.8,27.575351312358652,-27.526217995862993,11.926217995862991,False
2.4,mean_rmg_delivery_service_min,10,-0.03498364933384259,0.12878844540723458,-0.12711335316513378,0.05714605449744859,False
2.4,median_rmg_delivery_service_min,10,0.3,0.6749485577105528,-0.18282911193318363,0.7828291119331836,False
2.4,p90_rmg_delivery_service_min,10,0.05999999999994543,0.7545418035691522,-0.4797666900268083,0.5997666900266991,False
2.4,mean_rmg_delivery_pre_service_min,10,11.299723965097382,0.5327058651111104,10.91864914563907,11.680798784555693,True
2.4,median_rmg_delivery_pre_service_min,10,3.0,0.4714045207910317,2.6627775205463435,3.3372224794536565,True
2.4,p90_rmg_delivery_pre_service_min,10,33.1,2.0789954839350235,31.61277622308526,34.58722377691475,True
2.4,mean_inter_arrival_min,10,-0.5350455536303169,0.004044696490720494,-0.5379389551975091,-0.5321521520631247,True
2.4,zero_inter_arrival_share,10,0.21105583813090378,0.0014458209225559281,0.21002156014915652,0.21209011611265105,True
2.4,arrival_rate_per_elapsed_hour,10,132.24467574159712,1.394184797737339,131.2473360183364,133.24201546485784,True
3.0,mean_turnaround_min,10,6.159775318578136,0.3788513242345859,5.888761407450794,6.4307892297054785,True
3.0,median_turnaround_min,10,2.8,0.6324555320336759,2.347568567440359,3.2524314325596406,True
