case:concept:name,concept:name,org:resource,enabled:timestamp,start:timestamp,time:timestamp,n_deliveries,has_reefer,has_hazardous,vc_utilization,target_rank_group,target_utilization,gate_demand,n_receives,target_rank,visit_complexity,mt_demand,full_ratio,rmg_demand,target_utilization_bin,rmg_utilization,target_area,target_demand,n_containers,process_flow_type,primary_target_area,n_stops,vc_demand,target_demand_bin,mt_utilization,gate_utilization
case_12174,Gate In,Res.GateIn,2026-04-28 06:56:00,2026-04-28 06:56:00,2026-04-28 06:56:00,1,0,0,0.413,low,0.576,141.0,0,12.0,4,27.6,1.0,101.6,medium,0.52,T14,7.4,1,delivery,T14,1,19.0,high,0.816,0.553
case_12175,Gate In,Res.GateIn,2026-04-28 06:56:00,2026-04-28 06:56:00,2026-04-28 06:56:00,1,0,0,0.47,mid,0.6339,114.43,1,4.0,9,17.73,0.5,85.77,medium,0.5561,T15,6.0,2,mixed,T15,2,19.3,medium,0.8539,0.5961
case_12176,Gate In,Res.GateIn,2026-04-28 06:56:00,2026-04-28 06:56:00,2026-04-28 06:56:00,1,0,0,0.35,mid,0.5526,154.83,1,7.0,12,37.17,1.0,104.57,medium,0.4526,T15,8.97,2,mixed,T15,1,31.3,high,0.8648,0.51
case_12092,Gate Out,Res.GateOut,2026-04-28 06:51:00,2026-04-28 06:56:00,2026-04-28 06:56:00,1,0,0,0.39,non_rmg,0.86,103.13,0,,2,29.02,0.0,86.07,very_high,0.59,MT,29.02,1,delivery,MT,1,4.58,very_high,0.86,0.6
case_12094,Gate Out,Res.GateOut,2026-04-28 06:53:00,2026-04-28 06:56:00,2026-04-28 06:56:00,0,0,0,0.42,top_3,0.6359,37.1,1,3.0,5,5.8,1.0,40.2,medium,0.5372,T23,1.45,1,receive,T23,1,3.65,low,0.8386,0.5686
case_12121,Gate Out,Res.GateOut,2026-04-28 06:45:00,2026-04-28 06:56:00,2026-04-28 06:56:00,1,0,0,0.5256,mid,0.6344,104.77,1,10.0,11,0.0,1.0,104.57,medium,0.61,T27,6.53,2,mixed,T27,1,29.87,medium,0.8356,0.6356
case_12142,Gate Out,Res.GateOut,2026-04-28 06:47:00,2026-04-28 06:56:00,2026-04-28 06:56:00,0,1,0,0.4036,mid,0.6472,164.75,1,10.0,7,23.6,1.0,120.75,high,0.5964,T25,5.9,1,receive,T25,1,17.9,medium,0.7464,0.59
case_12174,RMG_delivery,T14,2026-04-28 06:56:00,2026-04-28 06:57:00,2026-04-28 07:12:00,1,0,0,0.413,low,0.576,141.0,0,12.0,4,27.6,1.0,101.6,medium,0.52,T14,7.4,1,delivery,T14,1,19.0,high,0.816,0.553
case_12177,Gate In,Res.GateIn,2026-04-28 06:57:00,2026-04-28 06:57:00,2026-04-28 06:57:00,1,0,0,0.42,mid,0.6241,163.6,0,8.0,4,29.88,1.0,137.35,medium,0.5347,T16,12.65,1,delivery,T16,1,5.28,very_high,0.8547,0.5747
case_12178,Gate In,Res.GateIn,2026-04-28 06:57:00,2026-04-28 06:57:00,2026-04-28 06:57:00,1,0,0,0.5598,mid,0.7698,55.1,1,5.0,12,8.9,0.5,50.1,very_high,0.5399,T23,1.1,2,mixed,T23,1,26.8,low,0.8199,0.5899
case_12179,Gate In,Res.GateIn,2026-04-28 06:57:00,2026-04-28 06:57:00,2026-04-28 06:57:00,1,0,0,0.5058,low,0.5358,19.8,0,14.0,4,3.0,1.0,11.2,medium,0.5342,T13,1.4,1,delivery,T13,1,4.65,low,0.7858,0.57
case_12097,Gate Out,Res.GateOut,2026-04-28 06:38:00,2026-04-28 06:57:00,2026-04-28 06:57:00,0,0,0,0.3875,mid,0.6375,163.13,1,9.0,4,26.07,1.0,130.27,high,0.55,T26,6.93,1,receive,T26,1,29.83,medium,0.8125,0.5675
case_12139,Gate Out,Res.GateOut,2026-04-28 06:50:00,2026-04-28 06:57:00,2026-04-28 06:57:00,1,0,0,0.3692,non_rmg,0.3692,160.83,0,,3,30.17,1.0,96.83,low,0.4904,VC,51.5,1,delivery,VC,1,51.5,very_high,0.85,0.5304
case_12169,LL_delivery,LL,2026-04-28 06:53:00,2026-04-28 06:58:00,2026-04-28 07:06:00,1,0,0,0.4032,low,0.39,165.6,1,17.0,9,27.93,0.5,124.33,low,0.5468,T08,6.8,2,mixed,T08,2,26.33,medium,0.74,0.5568
case_12173,RMG_receive,T12,2026-04-28 06:55:00,2026-04-28 06:58:00,2026-04-28 07:10:00,0,0,0,0.3672,top_3,0.6986,117.87,1,3.0,5,6.6,1.0,113.13,high,0.5772,T12,3.0,1,receive,T12,1,16.23,low,0.8614,0.5886
case_12180,Gate In,Res.GateIn,2026-04-28 06:58:00,2026-04-28 06:58:00,2026-04-28 06:58:00,0,0,0,0.45,mid,0.6,30.0,1,10.0,5,8.0,1.0,19.0,medium,0.56,T27,3.0,1,receive,T27,1,0.0,low,0.81,0.58
case_12181,Gate In,Res.GateIn,2026-04-28 06:58:00,2026-04-28 06:58:00,2026-04-28 06:58:00,0,0,0,0.4139,non_rmg,0.4139,155.0,1,,8,21.65,1.0,114.9,low,0.52,VC,19.0,1,receive,VC,1,19.0,very_high,0.8178,0.5539
case_12182,Gate In,Res.GateIn,2026-04-28 06:58:00,2026-04-28 06:58:00,2026-04-28 06:58:00,0,0,0,0.42,mid,0.58,43.4,1,7.0,4,0.0,1.0,36.4,medium,0.51,T24,2.0,1,receive,T24,1,5.8,low,0.82,0.541
case_12099,Gate Out,Res.GateOut,2026-04-28 06:42:00,2026-04-28 06:58:00,2026-04-28 06:58:00,1,0,0,0.4986,mid,0.7586,154.83,0,4.0,4,36.23,1.0,104.53,very_high,0.5472,T21,12.83,1,delivery,T21,1,20.3,very_high,0.69,0.5586
case_12182,RMG_receive,T24,2026-04-28 06:58:00,2026-04-28 06:59:00,2026-04-28 07:35:00,0,0,0,0.42,mid,0.58,43.4,1,7.0,4,0.0,1.0,36.4,medium,0.51,T24,2.0,1,receive,T24,1,5.8,low,0.82,0.541
case_12108,Gate Out,Res.GateOut,2026-04-28 06:53:00,2026-04-28 06:59:00,2026-04-28 06:59:00,0,1,0,0.5758,low,0.6417,37.0,1,11.0,7,10.33,1.0,30.67,high,0.5658,T27,1.0,1,receive,T27,1,6.0,low,0.81,0.6058
case_12120,Gate Out,Res.GateOut,2026-04-28 06:49:00,2026-04-28 06:59:00,2026-04-28 06:59:00,0,0,0,0.4905,non_rmg,0.4905,114.98,1,,5,23.73,1.0,92.35,low,0.5311,VC,12.48,1,receive,VC,1,12.48,very_high,0.69,0.5505
case_12159,Gate Out,Res.GateOut,2026-04-28 06:54:00,2026-04-28 07:00:00,2026-04-28 07:00:00,1,0,0,0.58,top_3,0.7958,153.8,0,2.0,3,20.95,0.0,133.05,very_high,0.5571,T20,5.55,1,delivery,T20,1,28.9,medium,0.83,0.6071
case_12168,RMG_receive,T14,2026-04-28 06:53:00,2026-04-28 07:00:00,2026-04-28 07:07:00,0,0,1,0.3906,mid,0.6512,150.27,1,7.0,7,33.7,1.0,119.4,high,0.5506,T14,5.47,1,receive,T14,1,25.77,medium,0.81,0.57
case_12175,LL_delivery,LL,2026-04-28 06:56:00,2026-04-28 07:00:00,2026-04-28 07:06:00,1,0,0,0.47,mid,0.6339,114.43,1,4.0,9,17.73,0.5,85.77,medium,0.5561,T15,6.0,2,mixed,T15,2,19.3,medium,0.8539,0.5961
case_12183,Gate In,Res.GateIn,2026-04-28 07:00:00,2026-04-28 07:00:00,2026-04-28 07:00:00,1,0,0,0.37,non_rmg,0.8526,124.57,0,,2,33.87,0.0,88.13,very_high,0.49,MT,33.87,1,delivery,MT,1,29.7,very_high,0.8526,0.53
case_12102,Gate Out,Res.GateOut,2026-04-28 06:50:00,2026-04-28 07:00:00,2026-04-28 07:00:00,0,0,0,0.5288,non_rmg,0.5288,122.8,1,,4,16.73,1.0,85.07,medium,0.62,VC,15.07,1,receive,VC,1,15.07,very_high,0.8277,0.64
case_12104,Gate Out,Res.GateOut,2026-04-28 06:52:00,2026-04-28 07:00:00,2026-04-28 07:00:00,1,0,0,0.5395,low,0.4284,186.53,0,15.0,4,19.7,1.0,146.73,low,0.6205,T06,5.65,1,delivery,T06,1,25.57,medium,0.8389,0.64
case_12131,Gate Out,Res.GateOut,2026-04-28 06:47:00,2026-04-28 07:00:00,2026-04-28 07:00:00,1,0,0,0.5085,low,0.6342,141.3,1,12.0,9,26.6,0.5,111.5,medium,0.55,T27,5.3,2,mixed,T27,2,20.9,medium,0.69,0.5642
case_12145,Gate Out,Res.GateOut,2026-04-28 06:56:00,2026-04-28 07:00:00,2026-04-28 07:00:00,0,1,0,0.42,mid,0.6,157.5,1,5.0,6,33.93,0.0,111.2,medium,0.52,T24,4.77,1,receive,T24,1,12.07,medium,0.86,0.56
case_12158,Gate Out,Res.GateOut,2026-04-28 06:58:00,2026-04-28 07:01:00,2026-04-28 07:01:00,0,0,0,0.3483,mid,0.5317,108.33,1,8.0,4,14.0,1.0,93.0,medium,0.4483,T17,10.67,1,receive,T17,1,13.67,high,0.87,0.5
case_12177,RMG_delivery,T16,2026-04-28 06:57:00,2026-04-28 07:01:00,2026-04-28 07:06:00,1,0,0,0.42,mid,0.6241,163.6,0,8.0,4,29.88,1.0,137.35,medium,0.5347,T16,12.65,1,delivery,T16,1,5.28,very_high,0.8547,0.5747
case_12183,LL_delivery,LL,2026-04-28 07:00:00,2026-04-28 07:01:00,2026-04-28 07:06:00,1,0,0,0.37,non_rmg,0.8526,124.57,0,,2,33.87,0.0,88.13,very_high,0.49,MT,33.87,1,delivery,MT,1,29.7,very_high,0.8526,0.53
case_12109,Gate Out,Res.GateOut,2026-04-28 06:49:00,2026-04-28 07:01:00,2026-04-28 07:01:00,1,0,0,0.4155,non_rmg,0.4155,137.22,0,,4,8.37,1.0,124.03,low,0.5555,VC,24.88,1,delivery,VC,1,24.88,very_high,0.91,0.5955
case_12144,Gate Out,Res.GateOut,2026-04-28 06:53:00,2026-04-28 07:01:00,2026-04-28 07:01:00,0,0,0,0.5203,low,0.4893,119.87,1,18.0,4,17.27,1.0,80.33,low,0.62,T26,2.27,1,receive,T26,1,11.6,low,0.8107,0.64
case_12149,Gate Out,Res.GateOut,2026-04-28 06:52:00,2026-04-28 07:01:00,2026-04-28 07:01:00,1,0,0,0.4723,low,0.3823,181.33,0,18.0,3,21.27,1.0,142.4,low,0.62,T07,6.93,1,delivery,T07,1,33.27,medium,0.8712,0.6312
case_12170,RMG_receive,T06,2026-04-28 06:53:00,2026-04-28 07:02:00,2026-04-28 07:04:00,0,0,0,0.4911,low,0.58,41.17,1,12.0,4,6.43,1.0,34.8,medium,0.5311,T06,2.27,1,receive,T06,1,5.0,low,0.7711,0.57
case_12171,RMG_mixed,T25,2026-04-28 06:53:00,2026-04-28 07:02:00,2026-04-28 07:10:00,2,0,0,0.5069,mid,0.67,135.28,1,10.0,12,27.23,0.333,113.08,high,0.55,T25,8.77,3,mixed,T25,1,18.68,high,0.69,0.5635
case_12180,RMG_receive,T27,2026-04-28 06:58:00,2026-04-28 07:02:00,2026-04-28 07:05:00,0,0,0,0.45,mid,0.6,30.0,1,10.0,5,8.0,1.0,19.0,medium,0.56,T27,3.0,1,receive,T27,1,0.0,low,0.81,0.58
case_12146,Gate Out,Res.GateOut,2026-04-28 06:53:00,2026-04-28 07:02:00,2026-04-28 07:02:00,0,0,0,0.4939,mid,0.7196,144.33,1,7.0,4,30.0,1.0,97.37,very_high,0.5378,T12,7.27,1,receive,T12,1,14.93,high,0.69,0.5539
case_12101,Gate Out,Res.GateOut,2026-04-28 06:36:00,2026-04-28 07:03:00,2026-04-28 07:03:00,0,0,0,0.4538,mid,0.6777,171.53,1,8.0,5,8.6,1.0,131.67,high,0.5838,T10,9.87,1,receive,T10,1,29.6,high,0.9038,0.6138
case_12134,Gate Out,Res.GateOut,2026-04-28 06:52:00,2026-04-28 07:03:00,2026-04-28 07:03:00,2,0,0,0.47,mid,0.6959,114.93,0,4.0,3,10.45,0.0,92.77,high,0.543,T22,8.18,2,delivery,T22,1,18.9,high,0.8341,0.58
case_12164,Gate Out,Res.GateOut,2026-04-28 07:03:00,2026-04-28 07:04:00,2026-04-28 07:04:00,1,0,0,0.42,mid,0.623,161.8,0,8.0,3,29.73,0.0,137.8,medium,0.5343,T16,12.2,1,delivery,T16,1,6.93,very_high,0.8543,0.5743
case_12178,RMG_mixed,T23,2026-04-28 06:57:00,2026-04-28 07:04:00,2026-04-28 07:18:00,1,0,0,0.5598,mid,0.7698,55.1,1,5.0,12,8.9,0.5,50.1,very_high,0.5399,T23,1.1,2,mixed,T23,1,26.8,low,0.8199,0.5899
case_12151,Gate Out,Res.GateOut,2026-04-28 06:54:00,2026-04-28 07:04:00,2026-04-28 07:04:00,0,1,0,0.3896,low,0.5996,149.8,1,15.0,7,30.55,1.0,109.95,medium,0.55,T27,5.65,1,receive,T27,1,26.35,medium,0.8104,0.5696
case_12156,RMG_delivery,T13,2026-04-28 06:45:00,2026-04-28 07:04:00,2026-04-28 07:11:00,1,0,0,0.42,mid,0.53,150.5,0,9.0,3,32.05,1.0,130.85,medium,0.52,T13,8.3,1,delivery,T13,1,9.0,high,0.86,0.56
case_12129,Gate Out,Res.GateOut,2026-04-28 07:00:00,2026-04-28 07:05:00,2026-04-28 07:05:00,0,0,0,0.47,low,0.3302,142.08,1,19.0,5,9.08,1.0,114.42,low,0.5502,T07,6.33,1,receive,T07,1,14.75,medium,0.8198,0.5802
case_12135,Gate Out,Res.GateOut,2026-04-28 07:02:00,2026-04-28 07:06:00,2026-04-28 07:06:00,0,0,0,0.497,mid,0.757,156.13,1,4.0,4,38.62,1.0,96.73,very_high,0.5439,T21,13.7,1,receive,T21,1,19.43,very_high,0.69,0.557
case_12163,Gate Out,Res.GateOut,2026-04-28 07:03:00,2026-04-28 07:07:00,2026-04-28 07:07:00,1,0,0,0.3987,mid,0.7213,163.87,0,5.0,4,28.47,1.0,117.87,very_high,0.6,T24,11.87,1,delivery,T24,1,32.67,very_high,0.75,0.59
case_12136,Gate Out,Res.GateOut,2026-04-28 06:39:00,2026-04-28 07:07:00,2026-04-28 07:07:00,0,0,0,0.5277,low,0.3112,151.27,1,19.0,4,26.4,1.0,105.53,low,0.64,T11,7.6,1,receive,T11,1,22.73,high,0.81,0.65
case_12165,Gate Out,Res.GateOut,2026-04-28 07:03:00,2026-04-28 07:08:00,2026-04-28 07:08:00,1,0,0,0.5087,non_rmg,0.7952,165.62,0,,3,28.13,0.0,117.77,very_high,0.5274,MT,28.13,1,delivery,MT,1,35.8,very_high,0.7952,0.5687
case_12176,RMG_mixed,T15,2026-04-28 06:56:00,2026-04-28 07:08:00,2026-04-28 08:19:00,1,0,0,0.35,mid,0.5526,154.83,1,7.0,12,37.17,1.0,104.57,medium,0.4526,T15,8.97,2,mixed,T15,1,31.3,high,0.8648,0.51
case_12125,Gate Out,Res.GateOut,2026-04-28 06:54:00,2026-04-28 07:08:00,2026-04-28 07:08:00,1,0,0,0.4831,non_rmg,0.4831,148.73,0,,3,31.5,1.0,127.37,low,0.53,VC,39.9,1,delivery,VC,1,39.9,very_high,0.7562,0.5631
case_12160,RMG_receive,T13,2026-04-28 07:07:00,2026-04-28 07:09:00,2026-04-28 07:14:00,0,0,0,0.45,mid,0.7152,108.07,2,6.0,8,35.07,1.0,68.6,high,0.5803,T13,1.87,2,receive,T13,2,8.53,low,0.84,0.6
case_12127,Gate Out,Res.GateOut,2026-04-28 07:00:00,2026-04-28 07:09:00,2026-04-28 07:09:00,1,0,0,0.3527,mid,0.5282,78.25,1,10.0,10,20.17,0.5,47.55,medium,0.4682,T18,2.0,2,mixed,T18,1,12.0,low,0.8655,0.5182
case_12161,Gate Out,Res.GateOut,2026-04-28 07:03:00,2026-04-28 07:11:00,2026-04-28 07:11:00,0,0,0,0.4174,mid,0.5974,20.15,1,4.0,5,0.0,1.0,15.4,medium,0.5074,T15,1.9,1,receive,T15,1,9.55,low,0.82,0.54
case_12138,RMG_delivery,T25,2026-04-28 06:32:00,2026-04-28 07:11:00,2026-04-28 07:28:00,1,1,0,0.4047,low,0.0147,159.73,0,20.0,6,4.47,1.0,136.4,low,0.59,T25,10.27,1,delivery,T25,1,32.47,high,0.8327,0.6
case_12166,Gate Out,Res.GateOut,2026-04-28 07:10:00,2026-04-28 07:12:00,2026-04-28 07:12:00,0,0,0,0.3909,non_rmg,0.75,163.43,1,,5,23.83,1.0,132.17,very_high,0.6,MT,23.83,1,receive,MT,1,44.23,very_high,0.75,0.59
case_12175,RMG_receive,T15,2026-04-28 07:06:00,2026-04-28 07:12:00,2026-04-28 07:17:00,1,0,0,0.47,mid,0.6339,114.43,1,4.0,9,17.73,0.5,85.77,medium,0.5561,T15,6.0,2,mixed,T15,2,19.3,medium,0.8539,0.5961
case_12179,RMG_delivery,T13,2026-04-28 06:57:00,2026-04-28 07:12:00,2026-04-28 07:28:00,1,0,0,0.5058,low,0.5358,19.8,0,14.0,4,3.0,1.0,11.2,medium,0.5342,T13,1.4,1,delivery,T13,1,4.65,low,0.7858,0.57
case_12184,Gate In,Res.GateIn,2026-04-28 07:12:00,2026-04-28 07:12:00,2026-04-28 07:12:00,0,0,0,0.5322,low,0.3866,174.67,1,16.0,5,17.58,1.0,143.45,low,0.6278,T07,3.12,1,receive,T07,1,22.0,low,0.8244,0.64
case_12185,Gate In,Res.GateIn,2026-04-28 07:12:00,2026-04-28 07:12:00,2026-04-28 07:12:00,1,0,0,0.47,mid,0.6331,71.42,1,8.0,10,6.5,1.0,63.0,medium,0.599,T24,4.0,2,mixed,T24,2,6.0,low,0.7021,0.591
case_12110,Gate Out,Res.GateOut,2026-04-28 07:08:00,2026-04-28 07:12:00,2026-04-28 07:12:00,1,0,0,0.42,low,0.3228,33.6,1,13.0,9,10.47,0.5,29.0,low,0.5372,T06,2.6,2,mixed,T06,2,0.0,low,0.8428,0.5672
case_12061,Gate Out,Res.GateOut,2026-04-28 06:32:00,2026-04-28 07:13:00,2026-04-28 07:13:00,0,0,0,0.4672,low,0.2328,144.67,1,18.0,5,22.13,1.0,137.0,low,0.52,T11,3.47,1,receive,T11,1,21.6,low,0.7543,0.55
case_12183,Gate Out,Res.GateOut,2026-04-28 07:06:00,2026-04-28 07:13:00,2026-04-28 07:13:00,1,0,0,0.37,non_rmg,0.8526,124.57,0,,2,33.87,0.0,88.13,very_high,0.49,MT,33.87,1,delivery,MT,1,29.7,very_high,0.8526,0.53
case_12186,Gate In,Res.GateIn,2026-04-28 07:13:00,2026-04-28 07:13:00,2026-04-28 07:13:00,0,1,0,0.4,mid,0.6548,104.5,1,7.0,7,19.2,1.0,97.1,high,0.55,T19,3.7,1,receive,T19,1,14.1,low,0.7452,0.56
case_12143,Gate Out,Res.GateOut,2026-04-28 07:02:00,2026-04-28 07:13:00,2026-04-28 07:13:00,0,0,0,0.402,non_rmg,0.402,172.4,1,,4,21.8,1.0,128.0,low,0.598,VC,19.6,1,receive,VC,1,19.6,very_high,0.748,0.59
case_12147,Gate Out,Res.GateOut,2026-04-28 07:11:00,2026-04-28 07:13:00,2026-04-28 07:13:00,0,0,0,0.39,mid,0.7299,153.23,1,5.0,4,11.82,1.0,126.05,very_high,0.59,T18,6.93,1,receive,T18,1,36.05,medium,0.84,0.6
case_12154,Gate Out,Res.GateOut,2026-04-28 07:01:00,2026-04-28 07:13:00,2026-04-28 07:13:00,0,0,0,0.44,low,0.64,62.13,1,13.0,5,17.83,1.0,49.13,high,0.58,T17,3.43,1,receive,T17,1,6.57,low,0.8789,0.61
case_12167,Gate Out,Res.GateOut,2026-04-28 07:01:00,2026-04-28 07:14:00,2026-04-28 07:14:00,1,0,0,0.4,non_rmg,0.7489,71.0,0,,2,20.45,0.0,63.3,very_high,0.55,MT,20.45,1,delivery,MT,1,4.9,very_high,0.7489,0.56
case_12171,Gate Out,Res.GateOut,2026-04-28 07:10:00,2026-04-28 07:14:00,2026-04-28 07:14:00,2,0,0,0.5069,mid,0.67,135.28,1,10.0,12,27.23,0.333,113.08,high,0.55,T25,8.77,3,mixed,T25,1,18.68,high,0.69,0.5635
case_12180,Gate Out,Res.GateOut,2026-04-28 07:05:00,2026-04-28 07:15:00,2026-04-28 07:15:00,0,0,0,0.45,mid,0.6,30.0,1,10.0,5,8.0,1.0,19.0,medium,0.56,T27,3.0,1,receive,T27,1,0.0,low,0.81,0.58
case_12187,Gate In,Res.GateIn,2026-04-28 07:15:00,2026-04-28 07:15:00,2026-04-28 07:15:00,1,0,0,0.3468,top_3,0.5768,148.47,0,2.0,4,26.32,1.0,111.88,medium,0.46,T17,8.57,1,delivery,T17,1,13.73,high,0.8568,0.51
case_12156,Gate Out,Res.GateOut,2026-04-28 07:11:00,2026-04-28 07:15:00,2026-04-28 07:15:00,1,0,0,0.42,mid,0.53,150.5,0,9.0,3,32.05,1.0,130.85,medium,0.52,T13,8.3,1,delivery,T13,1,9.0,high,0.86,0.56
case_12169,RMG_receive,T08,2026-04-28 07:06:00,2026-04-28 07:16:00,2026-04-28 07:21:00,1,0,0,0.4032,low,0.39,165.6,1,17.0,9,27.93,0.5,124.33,low,0.5468,T08,6.8,2,mixed,T08,2,26.33,medium,0.74,0.5568
case_12174,Gate Out,Res.GateOut,2026-04-28 07:12:00,2026-04-28 07:16:00,2026-04-28 07:16:00,1,0,0,0.413,low,0.576,141.0,0,12.0,4,27.6,1.0,101.6,medium,0.52,T14,7.4,1,delivery,T14,1,19.0,high,0.816,0.553
case_12188,Gate In,Res.GateIn,2026-04-28 07:16:00,2026-04-28 07:16:00,2026-04-28 07:16:00,0,0,0,0.48,low,0.4142,87.0,1,15.0,5,11.0,1.0,64.4,low,0.5748,T08,3.7,1,receive,T08,1,13.2,low,0.84,0.6
case_12187,RMG_delivery,T17,2026-04-28 07:15:00,2026-04-28 07:16:00,2026-04-28 07:27:00,1,0,0,0.3468,top_3,0.5768,148.47,0,2.0,4,26.32,1.0,111.88,medium,0.46,T17,8.57,1,delivery,T17,1,13.73,high,0.8568,0.51
case_12189,Gate In,Res.GateIn,2026-04-28 07:16:00,2026-04-28 07:16:00,2026-04-28 07:16:00,1,0,1,0.4949,non_rmg,0.4949,121.97,1,,15,18.33,1.0,76.2,low,0.53,VC,19.93,2,mixed,VC,1,19.93,very_high,0.69,0.55
case_12190,Gate In,Res.GateIn,2026-04-28 07:16:00,2026-04-28 07:16:00,2026-04-28 07:16:00,0,0,0,0.4598,low,0.2149,83.3,1,20.0,5,15.7,1.0,57.0,low,0.58,T12,4.8,1,receive,T12,1,13.6,medium,0.7205,0.5851
case_12191,Gate In,Res.GateIn,2026-04-28 07:16:00,2026-04-28 07:16:00,2026-04-28 07:16:00,0,0,0,0.4058,top_3,0.6383,167.67,1,2.0,5,28.33,1.0,128.33,high,0.5242,T20,9.67,1,receive,T20,1,23.33,high,0.81,0.5542
case_12155,Gate Out,Res.GateOut,2026-04-28 07:10:00,2026-04-28 07:16:00,2026-04-28 07:16:00,1,0,1,0.42,top_3,0.6216,156.32,0,2.0,5,26.32,1.0,134.2,medium,0.5208,T14,10.1,1,delivery,T14,1,11.53,high,0.8592,0.5608
case_12157,Gate Out,Res.GateOut,2026-04-28 06:58:00,2026-04-28 07:16:00,2026-04-28 07:16:00,1,0,0,0.4754,non_rmg,0.8727,209.25,0,,3,24.5,0.0,140.08,very_high,0.62,MT,24.5,1,delivery,MT,1,35.92,very_high,0.8727,0.6327
case_12160,Gate Out,Res.GateOut,2026-04-28 07:14:00,2026-04-28 07:17:00,2026-04-28 07:17:00,0,0,0,0.45,mid,0.7152,108.07,2,6.0,8,35.07,1.0,68.6,high,0.5803,T13,1.87,2,receive,T13,2,8.53,low,0.84,0.6
case_12184,RMG_receive,T07,2026-04-28 07:12:00,2026-04-28 07:17:00,2026-04-28 07:48:00,0,0,0,0.5322,low,0.3866,174.67,1,16.0,5,17.58,1.0,143.45,low,0.6278,T07,3.12,1,receive,T07,1,22.0,low,0.8244,0.64
case_12188,RMG_receive,T08,2026-04-28 07:16:00,2026-04-28 07:17:00,2026-04-28 07:28:00,0,0,0,0.48,low,0.4142,87.0,1,15.0,5,11.0,1.0,64.4,low,0.5748,T08,3.7,1,receive,T08,1,13.2,low,0.84,0.6
case_12192,Gate In,Res.GateIn,2026-04-28 07:17:00,2026-04-28 07:17:00,2026-04-28 07:17:00,0,1,0,0.3912,low,0.4594,158.0,1,16.0,7,22.5,1.0,122.75,low,0.6,T09,7.25,1,receive,T09,1,37.0,high,0.75,0.5906
case_12191,RMG_receive,T20,2026-04-28 07:16:00,2026-04-28 07:17:00,2026-04-28 07:23:00,0,0,0,0.4058,top_3,0.6383,167.67,1,2.0,5,28.33,1.0,128.33,high,0.5242,T20,9.67,1,receive,T20,1,23.33,high,0.81,0.5542
case_12193,Gate In,Res.GateIn,2026-04-28 07:17:00,2026-04-28 07:17:00,2026-04-28 07:17:00,1,0,0,0.4004,top_3,0.7452,173.5,0,3.0,4,25.75,1.0,115.75,very_high,0.6,T14,7.58,1,delivery,T14,1,26.42,high,0.75,0.5952
case_12193,RMG_delivery,T14,2026-04-28 07:17:00,2026-04-28 07:17:00,2026-04-28 07:24:00,1,0,0,0.4004,top_3,0.7452,173.5,0,3.0,4,25.75,1.0,115.75,very_high,0.6,T14,7.58,1,delivery,T14,1,26.42,high,0.75,0.5952
case_12168,Gate Out,Res.GateOut,2026-04-28 07:07:00,2026-04-28 07:18:00,2026-04-28 07:18:00,0,0,1,0.3906,mid,0.6512,150.27,1,7.0,7,33.7,1.0,119.4,high,0.5506,T14,5.47,1,receive,T14,1,25.77,medium,0.81,0.57
case_12170,Gate Out,Res.GateOut,2026-04-28 07:04:00,2026-04-28 07:18:00,2026-04-28 07:18:00,0,0,0,0.4911,low,0.58,41.17,1,12.0,4,6.43,1.0,34.8,medium,0.5311,T06,2.27,1,receive,T06,1,5.0,low,0.7711,0.57
case_12177,Gate Out,Res.GateOut,2026-04-28 07:06:00,2026-04-28 07:18:00,2026-04-28 07:18:00,1,0,0,0.42,mid,0.6241,163.6,0,8.0,4,29.88,1.0,137.35,medium,0.5347,T16,12.65,1,delivery,T16,1,5.28,very_high,0.8547,0.5747
case_12194,Gate In,Res.GateIn,2026-04-28 07:18:00,2026-04-28 07:18:00,2026-04-28 07:18:00,0,0,0,0.4208,mid,0.6308,153.2,1,8.0,4,8.0,1.0,123.4,medium,0.5408,T15,5.7,1,receive,T15,1,22.6,medium,0.8715,0.5808
case_12195,Gate In,Res.GateIn,2026-04-28 07:18:00,2026-04-28 07:18:00,2026-04-28 07:18:00,1,0,0,0.4646,non_rmg,0.4646,99.9,0,,3,3.6,1.0,93.7,low,0.59,VC,10.45,1,delivery,VC,1,10.45,high,0.7308,0.6
case_12196,Gate In,Res.GateIn,2026-04-28 07:18:00,2026-04-28 07:18:00,2026-04-28 07:18:00,0,0,0,0.4489,non_rmg,0.4489,174.2,1,,5,24.75,1.0,126.75,low,0.5911,VC,42.7,1,receive,VC,1,42.7,very_high,0.7789,0.6
case_12197,Gate In,Res.GateIn,2026-04-28 07:18:00,2026-04-28 07:18:00,2026-04-28 07:18:00,0,0,0,0.44,low,0.613,36.8,1,12.0,5,11.2,1.0,30.4,medium,0.573,T16,2.2,1,receive,T16,1,3.6,low,0.887,0.603
case_12197,RMG_receive,T16,2026-04-28 07:18:00,2026-04-28 07:18:00,2026-04-28 07:27:00,0,0,0,0.44,low,0.613,36.8,1,12.0,5,11.2,1.0,30.4,medium,0.573,T16,2.2,1,receive,T16,1,3.6,low,0.887,0.603
