demand_multiplier,metric,n,mean,std,ci95_lo,ci95_hi
2.4,mean_rmg_delivery_pre_service_min,10,8.150014558008223,0.29310687563204374,7.940338530337356,8.35969058567909
2.4,median_rmg_delivery_pre_service_min,10,5.4,0.5163977794943222,5.03059128221082,5.76940871778918
2.4,p90_rmg_delivery_pre_service_min,10,18.990000000000002,1.2314851016376764,18.109048627943505,19.8709513720565
2.4,mean_inter_arrival_min,10,0.28989494747373684,0.011502731645685703,0.28166638895346824,0.29812350599400544
2.4,zero_inter_arrival_share,10,0.7566283141570787,0.007506530528829333,0.7512584657034009,0.7619981626107564
2.4,arrival_rate_per_elapsed_hour,10,207.26704520636758,8.279228506230803,201.3444419183262,213.18964849440897
3.0,mean_turnaround_min,10,32.265350000000005,0.5353601617395325,31.88237641111806,32.64832358888195
3.0,median_turnaround_min,10,27.8,0.4216370213557839,27.49837904496024,28.10162095503976
3.0,p90_turnaround_min,10,54.710000000000015,1.4969969939849619,53.63911286213555,55.78088713786448
3.0,mean_rmg_service_min,10,11.11179158600603,0.22858469272779455,10.94827194746402,11.27531122454804
3.0,median_rmg_service_min,10,8.1,0.31622776601683794,7.8737842837201795,8.32621571627982
3.0,p90_rmg_service_min,10,22.0,0.4714045207910317,21.662777520546342,22.337222479453658
3.0,mean_rmg_pre_service_min,10,8.252478074259624,0.13349038038342573,8.15698480877169,8.34797133974756
3.0,median_rmg_pre_service_min,10,5.5,0.5270462766947299,5.122973806200299,5.877026193799701
3.0,p90_rmg_pre_service_min,10,19.3,0.674948557710553,18.817170888066816,19.782829111933186
3.0,rmg_events,10,1532.0,23.22355126446714,1515.3868722217996,1548.6131277782004
3.0,rmg_receive_events,10,920.4,25.395537665765875,902.2331267499562,938.5668732500437
3.0,mean_rmg_receive_service_min,10,11.407012425415829,0.31991588607134547,11.178158386984967,11.63586646384669
3.0,median_rmg_receive_service_min,10,9.0,0.0,9.0,9.0
3.0,p90_rmg_receive_service_min,10,21.9,0.875595035770913,21.273637044327646,22.52636295567235
3.0,mean_rmg_receive_pre_service_min,10,8.21692292737822,0.20434725734946343,8.070741705617117,8.363104149139325
3.0,median_rmg_receive_pre_service_min,10,5.3,0.48304589153964794,4.954449785586356,5.645550214413643
3.0,p90_rmg_receive_pre_service_min,10,18.900000000000013,0.7333333333333157,18.37540493562154,19.424595064378487
