case:concept:name,concept:name,org:resource,enabled:timestamp,start:timestamp,time:timestamp,gate_utilization,process_flow_type,n_stops,n_containers,target_rank_group,vc_utilization,mt_utilization,target_rank,n_deliveries,target_utilization,target_utilization_bin,rmg_utilization,n_receives,visit_complexity,target_demand_bin,has_reefer,target_demand,primary_target_area,gate_demand,mt_demand,has_hazardous,target_area,vc_demand,rmg_demand,full_ratio
case_38,LL_delivery,LL,2026-04-20 18:49:00,2026-04-20 18:51:00,2026-04-20 19:17:00,0.586,receive,1,1,non_rmg,0.4579,0.7242,,0,0.4579,low,0.58,1,4,high,0,10.67,VC,92.83,20.83,0,VC,10.67,64.33,1.0
case_42,RMG_receive,T18,2026-04-20 18:50:00,2026-04-20 18:51:00,2026-04-20 18:56:00,0.6368,receive,1,1,mid,0.49,0.8735,6.0,0,0.74,very_high,0.6168,1,5,medium,0,6.4,T18,186.3,27.3,0,T18,25.2,140.4,1.0
case_47,Gate In,Res.GateIn,2026-04-20 18:51:00,2026-04-20 18:51:00,2026-04-20 18:51:00,0.62,receive,1,1,mid,0.48,0.87,9.0,0,0.671,high,0.5905,1,5,medium,0,5.2,T15,117.6,12.0,0,T15,17.2,98.2,1.0
case_17,RMG_receive,T26,2026-04-20 18:24:00,2026-04-20 18:52:00,2026-04-20 19:06:00,0.62,receive,1,1,mid,0.4663,0.9132,10.0,0,0.6637,high,0.5868,1,5,low,0,4.27,T11,147.33,5.73,0,T11,32.2,120.4,1.0
case_43,LL_delivery,LL,2026-04-20 18:50:00,2026-04-20 18:52:00,2026-04-20 18:58:00,0.6129,receive,1,1,low,0.4529,0.9029,15.0,0,0.48,low,0.5829,1,5,medium,0,6.0,T06,171.15,7.45,0,T06,34.2,135.5,1.0
case_48,Gate In,Res.GateIn,2026-04-20 18:52:00,2026-04-20 18:52:00,2026-04-20 18:52:00,0.5236,delivery,1,1,low,0.4064,0.8036,17.0,1,0.4743,low,0.4836,0,4,medium,0,5.87,T10,103.43,11.7,0,T10,12.33,105.37,1.0
case_11,Gate Out,Res.GateOut,2026-04-20 18:48:00,2026-04-20 18:53:00,2026-04-20 18:53:00,0.62,delivery,1,1,mid,0.4698,0.9149,7.0,1,0.69,high,0.5851,0,3,high,0,8.85,T26,150.75,5.05,0,T26,40.4,116.3,0.0
case_45,LL_delivery,LL,2026-04-20 18:50:00,2026-04-20 18:53:00,2026-04-20 19:02:00,0.6395,receive,1,1,top_3,0.47,0.8795,3.0,0,0.75,very_high,0.6195,1,4,medium,0,6.2,T24,159.0,33.4,0,T24,25.8,112.2,0.0
case_49,Gate In,Res.GateIn,2026-04-20 18:53:00,2026-04-20 18:53:00,2026-04-20 18:53:00,0.6132,receive,1,1,low,0.4842,0.8011,14.0,0,0.6132,medium,0.6021,1,4,low,0,2.7,T13,52.65,4.85,0,T13,10.35,27.3,1.0
case_49,RMG_receive,T12,2026-04-20 18:53:00,2026-04-20 18:53:00,2026-04-20 18:58:00,0.6132,receive,1,1,low,0.4842,0.8011,14.0,0,0.6132,medium,0.6021,1,4,low,0,2.7,T13,52.65,4.85,0,T13,10.35,27.3,1.0
case_1,Gate Out,Res.GateOut,2026-04-20 18:41:00,2026-04-20 18:54:00,2026-04-20 18:54:00,0.64,receive,1,1,low,0.524,0.8179,17.0,0,0.5121,medium,0.62,1,4,low,0,3.42,T09,112.42,19.0,0,T09,9.58,77.33,1.0
case_20,Gate Out,Res.GateOut,2026-04-20 18:43:00,2026-04-20 18:54:00,2026-04-20 18:54:00,0.64,mixed,1,2,top_3,0.5311,0.8222,2.0,1,0.7689,very_high,0.6289,1,13,high,0,8.35,T23,166.0,19.75,0,T23,22.0,126.55,1.0
case_39,RMG_delivery,T11,2026-04-20 18:50:00,2026-04-20 18:54:00,2026-04-20 19:13:00,0.6089,receive,1,1,non_rmg,0.58,0.83,,0,0.58,medium,0.5589,1,7,very_high,0,31.0,VC,175.23,23.7,0,VC,31.0,145.77,1.0
case_50,Gate In,Res.GateIn,2026-04-20 18:54:00,2026-04-20 18:54:00,2026-04-20 18:54:00,0.5262,receive,1,1,mid,0.3554,0.8708,6.0,0,0.5762,medium,0.4762,1,5,medium,0,5.95,T15,95.4,14.27,0,T15,14.68,70.18,1.0
case_51,Gate In,Res.GateIn,2026-04-20 18:54:00,2026-04-20 18:54:00,2026-04-20 18:54:00,0.543,receive,1,1,low,0.36,0.877,19.0,0,0.363,low,0.506,1,5,low,0,4.2,T10,55.0,13.6,0,T10,4.2,66.8,1.0
case_52,Gate In,Res.GateIn,2026-04-20 18:54:00,2026-04-20 18:54:00,2026-04-20 18:54:00,0.6162,delivery,1,1,non_rmg,0.49,0.9162,,1,0.9162,very_high,0.5723,0,2,medium,0,5.0,MT,21.13,5.0,0,MT,1.0,17.13,0.0
case_53,Gate In,Res.GateIn,2026-04-20 18:54:00,2026-04-20 18:54:00,2026-04-20 18:54:00,0.5462,delivery,1,1,mid,0.4062,0.8425,4.0,1,0.63,medium,0.5125,0,4,high,0,7.5,T21,110.5,6.5,0,T21,13.5,82.0,1.0
case_36,RMG_delivery,T13,2026-04-20 18:48:00,2026-04-20 18:55:00,2026-04-20 18:59:00,0.56,receive,1,1,top_3,0.42,0.8521,2.0,0,0.6179,medium,0.5279,1,5,low,0,0.15,T18,19.2,6.15,0,T18,0.15,17.9,1.0
case_47,LL_delivery,LL,2026-04-20 18:51:00,2026-04-20 18:55:00,2026-04-20 19:00:00,0.62,receive,1,1,mid,0.48,0.87,9.0,0,0.671,high,0.5905,1,5,medium,0,5.2,T15,117.6,12.0,0,T15,17.2,98.2,1.0
case_54,Gate In,Res.GateIn,2026-04-20 18:55:00,2026-04-20 18:55:00,2026-04-20 18:55:00,0.562,receive,1,1,non_rmg,0.482,0.7539,,0,0.482,low,0.53,1,4,very_high,0,44.82,VC,177.05,36.3,0,VC,44.82,138.23,1.0
case_55,Gate In,Res.GateIn,2026-04-20 18:55:00,2026-04-20 18:55:00,2026-04-20 18:55:00,0.64,delivery,1,1,top_3,0.5292,0.8284,2.0,1,0.7316,very_high,0.62,0,2,high,0,7.73,T14,121.9,17.78,0,T14,15.37,87.62,0.0
case_21,RMG_delivery,T07,2026-04-20 18:45:00,2026-04-20 18:56:00,2026-04-20 19:16:00,0.6335,receive,1,1,mid,0.5235,0.8335,8.0,0,0.7135,high,0.61,1,7,low,1,1.8,T19,71.2,0.0,0,T19,17.8,82.4,1.0
case_50,HO2_delivery,HO2,2026-04-20 18:54:00,2026-04-20 18:56:00,2026-04-20 18:58:00,0.5262,receive,1,1,mid,0.3554,0.8708,6.0,0,0.5762,medium,0.4762,1,5,medium,0,5.95,T15,95.4,14.27,0,T15,14.68,70.18,1.0
case_52,HO2_delivery,HO2,2026-04-20 18:54:00,2026-04-20 18:56:00,2026-04-20 19:32:00,0.6162,delivery,1,1,non_rmg,0.49,0.9162,,1,0.9162,very_high,0.5723,0,2,medium,0,5.0,MT,21.13,5.0,0,MT,1.0,17.13,0.0
case_54,RMG_delivery,T21,2026-04-20 18:55:00,2026-04-20 18:56:00,2026-04-20 19:08:00,0.562,receive,1,1,non_rmg,0.482,0.7539,,0,0.482,low,0.53,1,4,very_high,0,44.82,VC,177.05,36.3,0,VC,44.82,138.23,1.0
case_56,Gate In,Res.GateIn,2026-04-20 18:56:00,2026-04-20 18:56:00,2026-04-20 18:56:00,0.5856,mixed,2,2,low,0.47,0.7056,21.0,1,0.2312,low,0.5856,1,10,low,0,0.75,T12,49.0,11.5,0,T12,7.5,30.75,0.5
case_55,RMG_delivery,T07,2026-04-20 18:55:00,2026-04-20 18:56:00,2026-04-20 19:01:00,0.64,delivery,1,1,top_3,0.5292,0.8284,2.0,1,0.7316,very_high,0.62,0,2,high,0,7.73,T14,121.9,17.78,0,T14,15.37,87.62,0.0
case_18,RMG_receive,T07,2026-04-20 18:25:00,2026-04-20 18:57:00,2026-04-20 19:05:00,0.6,receive,1,1,mid,0.4655,0.7645,8.0,0,0.65,high,0.59,1,5,medium,0,5.73,T16,98.97,12.28,0,T16,11.35,52.2,1.0
case_44,RMG_receive,T09,2026-04-20 18:50:00,2026-04-20 18:57:00,2026-04-20 19:05:00,0.5,receive,1,1,low,0.4056,0.81,12.0,0,0.4744,low,0.44,1,4,low,0,2.5,T16,18.5,8.25,0,T16,1.75,12.25,1.0
case_53,RMG_receive,T22,2026-04-20 18:54:00,2026-04-20 18:57:00,2026-04-20 19:04:00,0.5462,delivery,1,1,mid,0.4062,0.8425,4.0,1,0.63,medium,0.5125,0,4,high,0,7.5,T21,110.5,6.5,0,T21,13.5,82.0,1.0
case_57,Gate In,Res.GateIn,2026-04-20 18:57:00,2026-04-20 18:57:00,2026-04-20 18:57:00,0.61,receive,1,1,low,0.44,0.8765,13.0,0,0.64,high,0.58,1,4,medium,0,5.15,T17,68.67,13.08,0,T17,7.15,60.27,1.0
case_37,Gate Out,Res.GateOut,2026-04-20 18:52:00,2026-04-20 18:58:00,2026-04-20 18:58:00,0.62,mixed,1,2,mid,0.5798,0.7899,4.0,1,0.7699,very_high,0.59,1,11,medium,0,4.93,T21,85.53,18.2,0,T21,30.63,99.5,0.5
case_41,RMG_receive,T17,2026-04-20 18:50:00,2026-04-20 18:58:00,2026-04-20 19:03:00,0.5598,receive,1,1,mid,0.4002,0.74,8.0,0,0.6198,medium,0.5498,1,4,high,0,10.0,T23,181.75,25.92,0,T23,22.58,144.08,1.0
case_28,Gate Out,Res.GateOut,2026-04-20 18:54:00,2026-04-20 18:59:00,2026-04-20 18:59:00,0.63,receive,2,2,mid,0.4784,0.87,7.0,0,0.6916,high,0.61,2,10,low,0,1.95,T10,28.65,6.0,0,T10,2.95,21.35,1.0
case_46,RMG_receive,T08,2026-04-20 18:50:00,2026-04-20 18:59:00,2026-04-20 19:03:00,0.61,delivery,1,1,low,0.45,0.9,15.0,1,0.62,medium,0.58,0,5,medium,1,5.23,T12,116.73,8.45,0,T12,24.55,101.5,0.0
case_56,RMG_receive,T19,2026-04-20 18:56:00,2026-04-20 18:59:00,2026-04-20 19:05:00,0.5856,mixed,2,2,low,0.47,0.7056,21.0,1,0.2312,low,0.5856,1,10,low,0,0.75,T12,49.0,11.5,0,T12,7.5,30.75,0.5
case_25,Gate Out,Res.GateOut,2026-04-20 18:45:00,2026-04-20 19:01:00,2026-04-20 19:01:00,0.56,delivery,1,1,non_rmg,0.5,0.8318,,1,0.8318,very_high,0.5082,0,3,very_high,0,21.73,MT,136.13,21.73,0,MT,41.53,103.0,0.0
case_24,Gate Out,Res.GateOut,2026-04-20 18:50:00,2026-04-20 19:01:00,2026-04-20 19:01:00,0.6091,receive,1,1,mid,0.45,0.8582,7.0,0,0.7009,high,0.5791,1,4,medium,0,6.9,T13,167.8,33.03,0,T13,19.77,116.33,1.0
case_29,Gate Out,Res.GateOut,2026-04-20 18:46:00,2026-04-20 19:01:00,2026-04-20 19:01:00,0.6013,receive,1,1,low,0.5713,0.81,15.0,0,0.5027,low,0.5613,1,4,medium,0,4.6,T09,38.4,8.27,0,T09,9.4,30.6,1.0
case_47,LL_delivery,LL,2026-04-20 19:00:00,2026-04-20 19:01:00,2026-04-20 19:17:00,0.62,receive,1,1,mid,0.48,0.87,9.0,0,0.671,high,0.5905,1,5,medium,0,5.2,T15,117.6,12.0,0,T15,17.2,98.2,1.0
case_51,RMG_delivery,T07,2026-04-20 18:54:00,2026-04-20 19:01:00,2026-04-20 19:04:00,0.543,receive,1,1,low,0.36,0.877,19.0,0,0.363,low,0.506,1,5,low,0,4.2,T10,55.0,13.6,0,T10,4.2,66.8,1.0
case_26,Gate Out,Res.GateOut,2026-04-20 18:52:00,2026-04-20 19:03:00,2026-04-20 19:03:00,0.5072,delivery,1,1,mid,0.35,0.87,10.0,1,0.5172,medium,0.45,0,2,very_high,0,11.8,T14,181.2,38.7,0,T14,36.3,115.5,0.0
case_35,Gate Out,Res.GateOut,2026-04-20 18:57:00,2026-04-20 19:04:00,2026-04-20 19:04:00,0.5569,receive,1,1,low,0.3669,0.8769,11.0,0,0.5831,medium,0.52,1,4,medium,0,5.77,T16,163.17,24.2,0,T16,10.13,135.0,1.0
case_45,Gate Out,Res.GateOut,2026-04-20 19:02:00,2026-04-20 19:05:00,2026-04-20 19:05:00,0.6395,receive,1,1,top_3,0.47,0.8795,3.0,0,0.75,very_high,0.6195,1,4,medium,0,6.2,T24,159.0,33.4,0,T24,25.8,112.2,0.0
case_50,Gate Out,Res.GateOut,2026-04-20 18:58:00,2026-04-20 19:05:00,2026-04-20 19:05:00,0.5262,receive,1,1,mid,0.3554,0.8708,6.0,0,0.5762,medium,0.4762,1,5,medium,0,5.95,T15,95.4,14.27,0,T15,14.68,70.18,1.0
case_16,Gate Out,Res.GateOut,2026-04-20 19:03:00,2026-04-20 19:06:00,2026-04-20 19:06:00,0.5634,delivery,1,1,non_rmg,0.42,0.8334,,1,0.8334,very_high,0.5268,0,3,very_high,0,24.75,MT,114.7,24.75,0,MT,12.55,92.2,0.0
case_44,RMG_receive,T22,2026-04-20 19:05:00,2026-04-20 19:06:00,2026-04-20 19:09:00,0.5,receive,1,1,low,0.4056,0.81,12.0,0,0.4744,low,0.44,1,4,low,0,2.5,T16,18.5,8.25,0,T16,1.75,12.25,1.0
case_58,Gate In,Res.GateIn,2026-04-20 19:06:00,2026-04-20 19:06:00,2026-04-20 19:06:00,0.59,delivery,1,1,non_rmg,0.3936,0.75,,1,0.3936,low,0.6,0,3,very_high,0,47.63,VC,168.03,23.97,0,VC,47.63,135.0,1.0
case_59,Gate In,Res.GateIn,2026-04-20 19:06:00,2026-04-20 19:06:00,2026-04-20 19:06:00,0.61,receive,1,1,non_rmg,0.4493,0.8607,,0,0.4493,low,0.58,1,6,very_high,0,23.07,VC,176.47,41.07,1,VC,23.07,122.93,1.0
case_59,RMG_delivery,T23,2026-04-20 19:06:00,2026-04-20 19:06:00,2026-04-20 19:08:00,0.61,receive,1,1,non_rmg,0.4493,0.8607,,0,0.4493,low,0.58,1,6,very_high,0,23.07,VC,176.47,41.07,1,VC,23.07,122.93,1.0
case_60,Gate In,Res.GateIn,2026-04-20 19:06:00,2026-04-20 19:06:00,2026-04-20 19:06:00,0.5592,mixed,2,2,mid,0.3692,0.8792,8.0,1,0.6076,medium,0.52,1,10,high,0,7.9,T15,162.68,21.53,0,T15,13.37,137.73,0.5
case_2,Gate Out,Res.GateOut,2026-04-20 18:24:00,2026-04-20 19:07:00,2026-04-20 19:07:00,0.6395,delivery,1,1,low,0.5286,0.85,11.0,1,0.6895,high,0.6195,0,4,high,0,9.9,T11,182.6,27.17,0,T11,24.1,152.45,1.0
case_42,Gate Out,Res.GateOut,2026-04-20 18:56:00,2026-04-20 19:07:00,2026-04-20 19:07:00,0.6368,receive,1,1,mid,0.49,0.8735,6.0,0,0.74,very_high,0.6168,1,5,medium,0,6.4,T18,186.3,27.3,0,T18,25.2,140.4,1.0
case_61,Gate In,Res.GateIn,2026-04-20 19:07:00,2026-04-20 19:07:00,2026-04-20 19:07:00,0.5625,mixed,2,2,mid,0.5049,0.69,9.0,1,0.7249,very_high,0.55,1,9,high,0,7.97,T14,128.4,28.03,0,T14,16.1,115.03,0.5
case_62,Gate In,Res.GateIn,2026-04-20 19:07:00,2026-04-20 19:07:00,2026-04-20 19:07:00,0.6286,delivery,1,1,low,0.5048,0.8062,21.0,1,0.4462,low,0.6124,0,3,medium,0,6.7,T08,92.55,16.9,0,T08,16.05,80.25,1.0
case_62,LL_delivery,LL,2026-04-20 19:07:00,2026-04-20 19:07:00,2026-04-20 19:13:00,0.6286,delivery,1,1,low,0.5048,0.8062,21.0,1,0.4462,low,0.6124,0,3,medium,0,6.7,T08,92.55,16.9,0,T08,16.05,80.25,1.0
case_40,Gate Out,Res.GateOut,2026-04-20 18:52:00,2026-04-20 19:08:00,2026-04-20 19:08:00,0.5767,delivery,1,1,low,0.42,0.8567,15.0,1,0.54,medium,0.5367,0,4,medium,0,5.63,T27,168.42,34.78,0,T27,8.1,135.63,1.0
case_63,Gate In,Res.GateIn,2026-04-20 19:08:00,2026-04-20 19:08:00,2026-04-20 19:08:00,0.56,delivery,1,1,mid,0.42,0.86,4.0,1,0.6,medium,0.52,0,4,low,0,1.45,T21,44.6,6.45,0,T21,2.65,37.4,1.0
case_34,Gate Out,Res.GateOut,2026-04-20 18:57:00,2026-04-20 19:09:00,2026-04-20 19:09:00,0.54,delivery,1,1,mid,0.5,0.86,7.0,1,0.586,medium,0.47,0,4,low,0,3.83,T16,35.67,2.92,0,T16,9.83,26.0,1.0
case_51,Gate Out,Res.GateOut,2026-04-20 19:04:00,2026-04-20 19:09:00,2026-04-20 19:09:00,0.543,receive,1,1,low,0.36,0.877,19.0,0,0.363,low,0.506,1,5,low,0,4.2,T10,55.0,13.6,0,T10,4.2,66.8,1.0
case_53,Gate Out,Res.GateOut,2026-04-20 19:04:00,2026-04-20 19:09:00,2026-04-20 19:09:00,0.5462,delivery,1,1,mid,0.4062,0.8425,4.0,1,0.63,medium,0.5125,0,4,high,0,7.5,T21,110.5,6.5,0,T21,13.5,82.0,1.0
case_54,Gate Out,Res.GateOut,2026-04-20 19:08:00,2026-04-20 19:09:00,2026-04-20 19:09:00,0.562,receive,1,1,non_rmg,0.482,0.7539,,0,0.482,low,0.53,1,4,very_high,0,44.82,VC,177.05,36.3,0,VC,44.82,138.23,1.0
case_58,RMG_receive,T08,2026-04-20 19:06:00,2026-04-20 19:09:00,2026-04-20 19:15:00,0.59,delivery,1,1,non_rmg,0.3936,0.75,,1,0.3936,low,0.6,0,3,very_high,0,47.63,VC,168.03,23.97,0,VC,47.63,135.0,1.0
case_64,Gate In,Res.GateIn,2026-04-20 19:09:00,2026-04-20 19:09:00,2026-04-20 19:09:00,0.54,mixed,1,2,low,0.42,0.7295,15.0,1,0.4395,low,0.5295,1,12,medium,0,6.92,T06,165.73,38.1,0,T06,21.52,138.43,0.5
case_41,Gate Out,Res.GateOut,2026-04-20 19:03:00,2026-04-20 19:10:00,2026-04-20 19:10:00,0.5598,receive,1,1,mid,0.4002,0.74,8.0,0,0.6198,medium,0.5498,1,4,high,0,10.0,T23,181.75,25.92,0,T23,22.58,144.08,1.0
case_43,Gate Out,Res.GateOut,2026-04-20 18:58:00,2026-04-20 19:10:00,2026-04-20 19:10:00,0.6129,receive,1,1,low,0.4529,0.9029,15.0,0,0.48,low,0.5829,1,5,medium,0,6.0,T06,171.15,7.45,0,T06,34.2,135.5,1.0
case_65,Gate In,Res.GateIn,2026-04-20 19:10:00,2026-04-20 19:10:00,2026-04-20 19:10:00,0.6095,delivery,1,1,low,0.5795,0.81,17.0,1,0.3905,low,0.5695,0,3,medium,0,5.27,T13,66.6,13.82,0,T13,15.63,74.58,1.0
case_64,RMG_receive,T16,2026-04-20 19:09:00,2026-04-20 19:10:00,2026-04-20 19:31:00,0.54,mixed,1,2,low,0.42,0.7295,15.0,1,0.4395,low,0.5295,1,12,medium,0,6.92,T06,165.73,38.1,0,T06,21.52,138.43,0.5
case_66,Gate In,Res.GateIn,2026-04-20 19:10:00,2026-04-20 19:10:00,2026-04-20 19:10:00,0.6151,delivery,1,1,non_rmg,0.4902,0.79,,1,0.79,very_high,0.6051,0,3,very_high,0,22.82,MT,61.73,22.82,0,MT,5.97,40.12,0.0
case_46,Gate Out,Res.GateOut,2026-04-20 19:03:00,2026-04-20 19:11:00,2026-04-20 19:11:00,0.61,delivery,1,1,low,0.45,0.9,15.0,1,0.62,medium,0.58,0,5,medium,1,5.23,T12,116.73,8.45,0,T12,24.55,101.5,0.0
case_36,Gate Out,Res.GateOut,2026-04-20 18:59:00,2026-04-20 19:12:00,2026-04-20 19:12:00,0.56,receive,1,1,top_3,0.42,0.8521,2.0,0,0.6179,medium,0.5279,1,5,low,0,0.15,T18,19.2,6.15,0,T18,0.15,17.9,1.0
case_60,LL_receive,LL,2026-04-20 19:06:00,2026-04-20 19:12:00,2026-04-20 19:17:00,0.5592,mixed,2,2,mid,0.3692,0.8792,8.0,1,0.6076,medium,0.52,1,10,high,0,7.9,T15,162.68,21.53,0,T15,13.37,137.73,0.5
case_57,RMG_receive,T06,2026-04-20 18:57:00,2026-04-20 19:13:00,2026-04-20 19:29:00,0.61,receive,1,1,low,0.44,0.8765,13.0,0,0.64,high,0.58,1,4,medium,0,5.15,T17,68.67,13.08,0,T17,7.15,60.27,1.0
case_67,Gate In,Res.GateIn,2026-04-20 19:13:00,2026-04-20 19:13:00,2026-04-20 19:13:00,0.6133,receive,1,1,mid,0.4533,0.9033,10.0,0,0.66,high,0.5833,1,5,medium,0,5.63,T09,171.32,7.95,0,T09,32.2,133.83,1.0
case_67,HO2_mixed,HO2,2026-04-20 19:13:00,2026-04-20 19:13:00,2026-04-20 19:32:00,0.6133,receive,1,1,mid,0.4533,0.9033,10.0,0,0.66,high,0.5833,1,5,medium,0,5.63,T09,171.32,7.95,0,T09,32.2,133.83,1.0
case_18,Gate Out,Res.GateOut,2026-04-20 19:05:00,2026-04-20 19:14:00,2026-04-20 19:14:00,0.6,receive,1,1,mid,0.4655,0.7645,8.0,0,0.65,high,0.59,1,5,medium,0,5.73,T16,98.97,12.28,0,T16,11.35,52.2,1.0
case_48,RMG_receive,T19,2026-04-20 18:52:00,2026-04-20 19:14:00,2026-04-20 19:31:00,0.5236,delivery,1,1,low,0.4064,0.8036,17.0,1,0.4743,low,0.4836,0,4,medium,0,5.87,T10,103.43,11.7,0,T10,12.33,105.37,1.0
case_55,Gate Out,Res.GateOut,2026-04-20 19:01:00,2026-04-20 19:14:00,2026-04-20 19:14:00,0.64,delivery,1,1,top_3,0.5292,0.8284,2.0,1,0.7316,very_high,0.62,0,2,high,0,7.73,T14,121.9,17.78,0,T14,15.37,87.62,0.0
case_68,Gate In,Res.GateIn,2026-04-20 19:14:00,2026-04-20 19:14:00,2026-04-20 19:14:00,0.63,receive,1,1,mid,0.49,0.8549,4.0,0,0.7451,very_high,0.6151,1,5,low,0,2.9,T23,35.0,10.9,0,T23,3.0,29.03,1.0
case_69,Gate In,Res.GateIn,2026-04-20 19:14:00,2026-04-20 19:14:00,2026-04-20 19:14:00,0.53,delivery,1,1,non_rmg,0.37,0.853,,1,0.37,low,0.49,0,4,very_high,0,28.2,VC,117.4,33.2,0,VC,28.2,83.8,1.0
case_44,Gate Out,Res.GateOut,2026-04-20 19:09:00,2026-04-20 19:15:00,2026-04-20 19:15:00,0.5,receive,1,1,low,0.4056,0.81,12.0,0,0.4744,low,0.44,1,4,low,0,2.5,T16,18.5,8.25,0,T16,1.75,12.25,1.0
case_70,Gate In,Res.GateIn,2026-04-20 19:15:00,2026-04-20 19:15:00,2026-04-20 19:15:00,0.5426,mixed,1,2,non_rmg,0.4026,0.8352,,1,0.4026,low,0.5052,1,21,very_high,1,17.07,VC,146.77,10.93,1,VC,17.07,126.5,1.0
case_71,Gate In,Res.GateIn,2026-04-20 19:15:00,2026-04-20 19:15:00,2026-04-20 19:15:00,0.62,receive,1,1,mid,0.4718,0.9159,8.0,0,0.6841,high,0.5841,1,5,medium,0,5.37,T17,146.97,5.37,0,T17,36.23,114.53,1.0
case_56,Gate Out,Res.GateOut,2026-04-20 19:05:00,2026-04-20 19:16:00,2026-04-20 19:16:00,0.5856,mixed,2,2,low,0.47,0.7056,21.0,1,0.2312,low,0.5856,1,10,low,0,0.75,T12,49.0,11.5,0,T12,7.5,30.75,0.5
case_70,HO2_delivery,HO2,2026-04-20 19:15:00,2026-04-20 19:16:00,2026-04-20 19:17:00,0.5426,mixed,1,2,non_rmg,0.4026,0.8352,,1,0.4026,low,0.5052,1,21,very_high,1,17.07,VC,146.77,10.93,1,VC,17.07,126.5,1.0
case_72,Gate In,Res.GateIn,2026-04-20 19:16:00,2026-04-20 19:16:00,2026-04-20 19:16:00,0.57,delivery,1,1,non_rmg,0.494,0.774,,1,0.494,low,0.534,0,4,medium,0,6.23,VC,31.93,5.77,0,VC,6.23,27.38,1.0
case_73,Gate In,Res.GateIn,2026-04-20 19:16:00,2026-04-20 19:16:00,2026-04-20 19:16:00,0.5871,receive,1,1,low,0.5542,0.8171,17.0,0,0.3571,low,0.5371,1,5,medium,0,5.4,T10,36.8,7.45,0,T10,4.0,30.15,1.0
case_74,Gate In,Res.GateIn,2026-04-20 19:16:00,2026-04-20 19:16:00,2026-04-20 19:16:00,0.53,receive,1,1,low,0.37,0.8543,19.0,0,0.223,low,0.49,1,5,low,0,0.27,T07,94.47,31.07,0,T07,23.4,69.93,1.0
case_74,LL_receive,LL,2026-04-20 19:16:00,2026-04-20 19:16:00,2026-04-20 19:23:00,0.53,receive,1,1,low,0.37,0.8543,19.0,0,0.223,low,0.49,1,5,low,0,0.27,T07,94.47,31.07,0,T07,23.4,69.93,1.0
case_69,RMG_mixed,T18,2026-04-20 19:14:00,2026-04-20 19:17:00,2026-04-20 19:32:00,0.53,delivery,1,1,non_rmg,0.37,0.853,,1,0.37,low,0.49,0,4,very_high,0,28.2,VC,117.4,33.2,0,VC,28.2,83.8,1.0
case_71,RMG_delivery,T10,2026-04-20 19:15:00,2026-04-20 19:17:00,2026-04-20 19:20:00,0.62,receive,1,1,mid,0.4718,0.9159,8.0,0,0.6841,high,0.5841,1,5,medium,0,5.37,T17,146.97,5.37,0,T17,36.23,114.53,1.0
case_73,RMG_delivery,T21,2026-04-20 19:16:00,2026-04-20 19:17:00,2026-04-20 19:20:00,0.5871,receive,1,1,low,0.5542,0.8171,17.0,0,0.3571,low,0.5371,1,5,medium,0,5.4,T10,36.8,7.45,0,T10,4.0,30.15,1.0
case_75,Gate In,Res.GateIn,2026-04-20 19:17:00,2026-04-20 19:17:00,2026-04-20 19:17:00,0.6305,receive,1,1,low,0.5205,0.8395,14.0,0,0.5826,medium,0.6105,1,4,low,0,4.33,T11,49.17,9.58,0,T11,8.75,38.08,1.0
case_63,RMG_delivery,T20,2026-04-20 19:08:00,2026-04-20 19:18:00,2026-04-20 19:22:00,0.56,delivery,1,1,mid,0.42,0.86,4.0,1,0.6,medium,0.52,0,4,low,0,1.45,T21,44.6,6.45,0,T21,2.65,37.4,1.0
case_76,Gate In,Res.GateIn,2026-04-20 19:18:00,2026-04-20 19:18:00,2026-04-20 19:18:00,0.579,delivery,1,1,low,0.389,0.9079,12.0,1,0.579,medium,0.539,0,6,medium,1,4.83,T27,174.42,17.25,0,T27,23.08,142.92,1.0
case_33,Gate Out,Res.GateOut,2026-04-20 18:46:00,2026-04-20 19:19:00,2026-04-20 19:19:00,0.5505,delivery,1,1,non_rmg,0.4105,0.8111,,1,0.8111,very_high,0.52,0,2,very_high,0,39.62,MT,156.5,39.62,0,MT,18.22,136.3,0.0
case_65,RMG_receive,T19,2026-04-20 19:10:00,2026-04-20 19:19:00,2026-04-20 19:23:00,0.6095,delivery,1,1,low,0.5795,0.81,17.0,1,0.3905,low,0.5695,0,3,medium,0,5.27,T13,66.6,13.82,0,T13,15.63,74.58,1.0
case_76,RMG_mixed,T14,2026-04-20 19:18:00,2026-04-20 19:19:00,2026-04-20 19:33:00,0.579,delivery,1,1,low,0.389,0.9079,12.0,1,0.579,medium,0.539,0,6,medium,1,4.83,T27,174.42,17.25,0,T27,23.08,142.92,1.0
case_30,Gate Out,Res.GateOut,2026-04-20 18:56:00,2026-04-20 19:20:00,2026-04-20 19:20:00,0.5924,delivery,1,1,top_3,0.47,0.7048,3.0,1,0.6876,high,0.5976,0,3,high,0,9.77,T14,71.97,3.2,0,T14,6.0,69.6,0.0
case_66,RMG_delivery,T11,2026-04-20 19:10:00,2026-04-20 19:20:00,2026-04-20 19:29:00,0.6151,delivery,1,1,non_rmg,0.4902,0.79,,1,0.79,very_high,0.6051,0,3,very_high,0,22.82,MT,61.73,22.82,0,MT,5.97,40.12,0.0
